time,cyklisté,chodci
Černovice,,Černovická,Zvonařka
2021-02-17 04:00,62936,39691,62742,43298
2021-02-17 05:00,62936,39692,62742,43299
2021-02-17 06:00,62937,39693,62742,43299
2021-02-17 07:00,62937,39693,62743,43300
2021-02-17 08:00,62936,39691,62743,43299
2021-02-17 09:00,62934,39691,62740,43298
2021-02-17 10:00,62933,39691,62739,43295
2021-02-17 11:00,62931,39691,62739,43292
2021-02-17 12:00,62933,39693,62741,43289
2021-02-17 13:00,62936,39698,62743,43288
2021-02-17 14:00,62940,39712,62752,43298
2021-02-17 15:00,62943,39728,62760,43306
2021-02-17 16:00,62952,39752,62765,43321
2021-02-17 17:00,62956,39763,62770,43354
2021-02-17 18:00,62964,39789,62777,43379
2021-02-17 19:00,62970,39843,62781,43412
2021-02-17 20:00,62971,39873,62781,43444
2021-02-17 21:00,62972,39893,62781,43464
2021-02-17 22:00,62972,39903,62781,43476
2021-02-17 23:00,62972,39919,62781,43482
2021-02-18 00:00,62972,39919,62781,43482
2021-02-18 01:00,62972,39919,62781,43482
2021-02-18 02:00,62973,39934,62781,43486
2021-02-18 03:00,62974,39949,62781,43490
2021-02-18 04:00,62974,39949,62781,43490
2021-02-18 05:00,62974,39950,62781,43490
2021-02-18 06:00,62975,39950,62782,43490
2021-02-18 07:00,62974,39950,62790,43490
2021-02-18 08:00,62973,39952,62796,43488
2021-02-18 09:00,62976,39956,62794,43495
2021-02-18 10:00,62979,39965,62800,43496
2021-02-18 11:00,62978,39971,62804,43502
2021-02-18 12:00,62977,39982,62810,43513
2021-02-18 13:00,62971,39992,62816,43530
2021-02-18 14:00,62979,40001,62818,43539
2021-02-18 15:00,62993,40029,62833,43556
2021-02-18 16:00,63009,40045,62852,43592
2021-02-18 17:00,63017,40090,62878,43637
2021-02-18 18:00,63032,40132,62892,43697
2021-02-18 19:00,63047,40199,62902,43741
2021-02-18 20:00,63050,40231,62902,43779
2021-02-18 21:00,63050,40245,62902,43799
2021-02-18 22:00,63051,40253,62902,43809
2021-02-18 23:00,63052,40255,62903,43813
2021-02-19 00:00,63052,40255,62903,43814
2021-02-19 01:00,63052,40255,62903,43814
2021-02-19 02:00,63052,40303,62903,43841
2021-02-19 03:00,63052,40303,62903,43841
2021-02-19 04:00,63052,40303,62904,43841
2021-02-19 05:00,63052,40304,62904,43841
2021-02-19 06:00,63053,40305,62905,43841
2021-02-19 07:00,63053,40305,62913,43841
2021-02-19 08:00,63054,40306,62917,43843
2021-02-19 09:00,63053,40311,62923,43853
2021-02-19 10:00,63053,40314,62927,43856
2021-02-19 11:00,63052,40313,62927,43852
2021-02-19 12:00,63056,40316,62932,43855
2021-02-19 13:00,63060,40329,62934,43862
2021-02-19 14:00,63068,40339,62936,43876
2021-02-19 15:00,63076,40349,62945,43881
2021-02-19 16:00,63073,40345,62945,43877
2021-02-19 17:00,63092,40376,62953,43894
2021-02-19 18:00,63100,40395,62960,43933
2021-02-19 19:00,63111,40429,62962,43954
2021-02-19 20:00,63114,40447,62962,43998
2021-02-19 21:00,63115,40489,62962,44009
2021-02-19 22:00,63116,40493,62963,44016
2021-02-19 23:00,63117,40493,62963,44016
2021-02-20 00:00,63117,40501,62963,44020
2021-02-20 01:00,63117,40503,62963,44024
2021-02-20 02:00,63117,40504,62964,44025
2021-02-20 03:00,63117,40506,62964,44026
2021-02-20 04:00,63117,40506,62964,44026
2021-02-20 05:00,63117,40506,62964,44026
2021-02-20 06:00,63117,40506,62964,44026
2021-02-20 07:00,63115,40506,62965,44024
2021-02-20 08:00,63113,40507,62965,44025
2021-02-20 09:00,63111,40511,62965,44026
2021-02-20 10:00,63115,40512,62971,44027
2021-02-20 11:00,63116,40516,62979,44015
2021-02-20 12:00,63114,40521,62982,44020
2021-02-20 13:00,63121,40540,62994,44038
2021-02-20 14:00,63133,40552,63003,44044
2021-02-20 15:00,63146,40551,63013,44085
2021-02-20 16:00,63158,40581,63024,44108
2021-02-20 17:00,63169,40614,63027,44131
2021-02-20 18:00,63172,40660,63032,44171
2021-02-20 19:00,63169,40701,63039,44233
2021-02-20 20:00,63173,40731,63040,44270
2021-02-20 21:00,63173,40737,63040,44273
2021-02-20 22:00,63174,40742,63042,44283
2021-02-20 23:00,63175,40743,63042,44284
2021-02-21 00:00,63175,40746,63042,44285
2021-02-21 01:00,63175,40746,63042,44286
2021-02-21 02:00,63175,40746,63042,44287
2021-02-21 03:00,63176,40767,63042,44294
2021-02-21 04:00,63176,40767,63042,44294
2021-02-21 05:00,63176,40767,63042,44294
2021-02-21 06:00,63176,40767,63042,44294
2021-02-21 07:00,63177,40767,63043,44293
2021-02-21 08:00,63177,40769,63043,44294
2021-02-21 09:00,63176,40771,63043,44293
2021-02-21 10:00,63177,40772,63046,44298
2021-02-21 11:00,63176,40780,63047,44308
2021-02-21 12:00,63183,40790,63059,44323
2021-02-21 13:00,63195,40809,63065,44338
2021-02-21 14:00,63194,40824,63069,44357
2021-02-21 15:00,63199,40837,63082,44369
2021-02-21 16:00,63202,40861,63093,44393
2021-02-21 17:00,63203,40869,63101,44415
2021-02-21 18:00,63213,40891,63111,44434
2021-02-21 19:00,63220,40925,63112,44477
2021-02-21 20:00,63222,40968,63113,44509
2021-02-21 21:00,63222,40976,63113,44519
2021-02-21 22:00,63223,40980,63113,44523
2021-02-21 23:00,63223,40980,63113,44523
2021-02-22 00:00,63223,40980,63113,44523
2021-02-22 01:00,63223,40980,63113,44523
2021-02-22 02:00,63223,40992,63113,44530
2021-02-22 03:00,63223,41004,63113,44537
2021-02-22 04:00,63223,41004,63113,44537
2021-02-22 05:00,63223,41004,63113,44537
2021-02-22 06:00,63224,41005,63113,44537
2021-02-22 07:00,63224,41006,63121,44539
2021-02-22 08:00,63227,41007,63131,44545
2021-02-22 09:00,63228,41009,63132,44551
2021-02-22 10:00,63229,41025,63140,44559
2021-02-22 11:00,63229,41032,63143,44560
2021-02-22 12:00,63232,41037,63148,44572
2021-02-22 13:00,63234,41054,63156,44586
2021-02-22 14:00,63233,41062,63166,44577
2021-02-22 15:00,63239,41069,63170,44573
2021-02-22 16:00,63250,41080,63186,44573
2021-02-22 17:00,63263,41115,63197,44587
2021-02-22 18:00,63277,41155,63203,44610
2021-02-22 19:00,63284,41183,63212,44633
2021-02-22 20:00,63289,41204,63213,44659
2021-02-22 21:00,63291,41223,63214,44679
2021-02-22 22:00,63291,41230,63215,44687
2021-02-22 23:00,63294,41242,63215,44696
2021-02-23 00:00,63294,41242,63215,44697
2021-02-23 01:00,63295,41242,63215,44697
2021-02-23 02:00,63295,41265,63215,44705
2021-02-23 03:00,63295,41269,63215,44705
2021-02-23 04:00,63295,41270,63215,44705
2021-02-23 05:00,63295,41270,63215,44705
2021-02-23 06:00,63296,41271,63216,44705
2021-02-23 07:00,63297,41272,63227,44708
2021-02-23 08:00,63298,41273,63237,44711
2021-02-23 09:00,63297,41276,63245,44719
2021-02-23 10:00,63297,41280,63250,44723
2021-02-23 11:00,63296,41280,63254,44722
2021-02-23 12:00,63291,41279,63254,44715
2021-02-23 13:00,63306,41294,63276,44726
2021-02-23 14:00,63311,41306,63292,44741
2021-02-23 15:00,63343,41326,63332,44779
2021-02-23 16:00,63376,41381,63373,44834
2021-02-23 17:00,63410,41403,63402,44868
2021-02-23 18:00,63445,41458,63421,44917
2021-02-23 19:00,63481,41524,63434,44966
2021-02-23 20:00,63486,41556,63435,45003
2021-02-23 21:00,63491,41584,63437,45022
2021-02-23 22:00,63491,41596,63437,45028
2021-02-23 23:00,63495,41605,63437,45033
2021-02-24 00:00,63497,41608,63437,45036
2021-02-24 01:00,63497,41608,63437,45038
2021-02-24 02:00,63497,41613,63437,45050
2021-02-24 03:00,63497,41613,63437,45050
2021-02-24 04:00,63497,41613,63437,45050
2021-02-24 05:00,63497,41636,63437,45075
2021-02-24 06:00,63497,41672,63438,45113
2021-02-24 07:00,63496,41687,63447,45126
2021-02-24 08:00,63500,41687,63454,45126
2021-02-24 09:00,63502,41691,63464,45127
2021-02-24 10:00,63507,41697,63469,45132
2021-02-24 11:00,63508,41697,63474,45143
2021-02-24 12:00,63513,41713,63486,45162
2021-02-24 13:00,63533,41728,63519,45172
2021-02-24 14:00,63546,41741,63560,45189
2021-02-24 15:00,63572,41757,63594,45215
2021-02-24 16:00,63613,41781,63640,45258
2021-02-24 17:00,63672,41831,63689,45303
2021-02-24 18:00,63754,41890,63821,45352
2021-02-24 19:00,63801,41950,63837,45389
2021-02-24 20:00,63811,41999,63841,45437
2021-02-24 21:00,63819,42025,63841,45452
2021-02-24 22:00,63820,42042,63841,45462
2021-02-24 23:00,63823,42046,63842,45469
2021-02-25 00:00,63825,42048,63842,45469
2021-02-25 01:00,63826,42074,63842,45484
2021-02-25 02:00,63826,42074,63842,45484
2021-02-25 03:00,63827,42100,63842,45499
2021-02-25 04:00,63827,42100,63842,45499
2021-02-25 05:00,63827,42100,63842,45499
2021-02-25 06:00,63827,42100,63843,45499
2021-02-25 07:00,63827,42101,63847,45499
2021-02-25 08:00,63824,42102,63858,45500
2021-02-25 09:00,63825,42102,63869,45503
2021-02-25 10:00,63828,42107,63877,45509
2021-02-25 11:00,63830,42108,63887,45510
2021-02-25 12:00,63840,42112,63920,45525
2021-02-25 13:00,63854,42122,63946,45534
2021-02-25 14:00,63873,42129,63981,45546
2021-02-25 15:00,63890,42138,64030,45553
2021-02-25 16:00,63941,42167,64090,45582
2021-02-25 17:00,63999,42211,64171,45631
2021-02-25 18:00,64082,42268,64225,45681
2021-02-25 19:00,64128,42314,64238,45710
2021-02-25 20:00,64151,42356,64240,45742
2021-02-25 21:00,64155,42376,64243,45758
2021-02-25 22:00,64156,42387,64244,45767
2021-02-25 23:00,64160,42389,64244,45774
2021-02-26 00:00,64162,42393,64244,45774
2021-02-26 01:00,64163,42393,64245,45774
2021-02-26 02:00,64163,42404,64245,45783
2021-02-26 03:00,64163,42415,64245,45792
2021-02-26 04:00,64163,42415,64245,45792
2021-02-26 05:00,64163,42415,64245,45792
2021-02-26 06:00,64163,42415,64245,45792
2021-02-26 07:00,64162,42415,64251,45792
2021-02-26 08:00,64165,42414,64256,45793
2021-02-26 09:00,64165,42419,64260,45799
2021-02-26 10:00,64165,42423,64267,45807
2021-02-26 11:00,64168,42423,64275,45814
2021-02-26 12:00,64173,42427,64296,45829
2021-02-26 13:00,64182,42446,64314,45846
2021-02-26 14:00,64196,42465,64344,45861
2021-02-26 15:00,64221,42471,64379,45880
2021-02-26 16:00,64245,42498,64426,45917
2021-02-26 17:00,64310,42529,64486,45941
2021-02-26 18:00,64368,42559,64526,45983
2021-02-26 19:00,64412,42610,64542,46038
2021-02-26 20:00,64430,42663,64548,46068
2021-02-26 21:00,64435,42670,64548,46077
2021-02-26 22:00,64435,42688,64549,46092
2021-02-26 23:00,64436,42690,64549,46095
2021-02-27 00:00,64436,42691,64549,46095
2021-02-27 01:00,64436,42695,64550,46109
2021-02-27 02:00,64436,42695,64550,46110
2021-02-27 03:00,64436,42695,64550,46111
2021-02-27 04:00,64436,42695,64550,46111
2021-02-27 05:00,64437,42695,64550,46111
2021-02-27 06:00,64437,42695,64550,46111
2021-02-27 07:00,64435,42695,64550,46108
2021-02-27 08:00,64435,42697,64549,46109
2021-02-27 09:00,64437,42701,64548,46114
2021-02-27 10:00,64439,42707,64553,46119
2021-02-27 11:00,64443,42714,64562,46126
2021-02-27 12:00,64447,42724,64576,46129
2021-02-27 13:00,64454,42736,64592,46142
2021-02-27 14:00,64467,42743,64612,46154
2021-02-27 15:00,64492,42755,64628,46160
2021-02-27 16:00,64510,42770,64668,46194
2021-02-27 17:00,64525,42787,64703,46219
2021-02-27 18:00,64588,42832,64765,46253
2021-02-27 19:00,64602,42877,64772,46275
2021-02-27 20:00,64606,42896,64776,46299
2021-02-27 21:00,64608,42907,64776,46309
2021-02-27 22:00,64611,42921,64776,46321
2021-02-27 23:00,64611,42925,64777,46322
2021-02-28 00:00,64611,42925,64777,46322
2021-02-28 01:00,64611,42925,64779,46322
2021-02-28 02:00,64611,42936,64779,46327
2021-02-28 03:00,64611,42947,64779,46332
2021-02-28 04:00,64611,42947,64779,46332
2021-02-28 05:00,64611,42947,64779,46332
2021-02-28 06:00,64611,42947,64779,46332
2021-02-28 07:00,64611,42946,64779,46332
2021-02-28 08:00,64611,42959,64779,46335
2021-02-28 09:00,64611,42959,64779,46338
2021-02-28 10:00,64612,42980,64785,46337
2021-02-28 11:00,64617,42988,64793,46353
2021-02-28 12:00,64626,43006,64816,46388
2021-02-28 13:00,64643,43027,64844,46404
2021-02-28 14:00,64655,43048,64875,46418
2021-02-28 15:00,64677,43071,64914,46459
2021-02-28 16:00,64717,43098,64999,46504
2021-02-28 17:00,64774,43131,65049,46545
2021-02-28 18:00,64856,43152,65084,46577
2021-02-28 19:00,64880,43194,65100,46619
2021-02-28 20:00,64890,43223,65103,46634
2021-02-28 21:00,64896,43233,65106,46652
2021-02-28 22:00,64900,43239,65106,46656
2021-02-28 23:00,64900,43241,65106,46656
2021-03-01 00:00,64900,43241,65106,46656
2021-03-01 01:00,64860,43208,65095,46605
2021-03-01 02:00,64860,43220,65095,46614
2021-03-01 03:00,64860,43232,65095,46623
2021-03-01 04:00,64860,43232,65095,46623
2021-03-01 05:00,64860,43232,65096,46623
2021-03-01 06:00,64861,43233,65097,46623
2021-03-01 07:00,64861,43233,65109,46625
2021-03-01 08:00,64865,43235,65120,46627
2021-03-01 09:00,64865,43239,65127,46634
2021-03-01 10:00,64866,43240,65137,46636
2021-03-01 11:00,64868,43238,65139,46639
2021-03-01 12:00,64867,43235,65147,46638
2021-03-01 13:00,64876,43238,65161,46650
2021-03-01 14:00,64885,43250,65166,46652
2021-03-01 15:00,64887,43262,65177,46666
2021-03-01 16:00,64915,43286,65200,46689
2021-03-01 17:00,64940,43302,65227,46709
2021-03-01 18:00,64976,43320,65250,46739
2021-03-01 19:00,64993,43364,65264,46789
2021-03-01 20:00,65006,43406,65269,46828
2021-03-01 21:00,65011,43432,65270,46851
2021-03-01 22:00,65013,43446,65271,46854
2021-03-01 23:00,65014,43452,65271,46861
2021-03-02 00:00,65015,43452,65271,46861
2021-03-02 01:00,65015,43466,65271,46870
2021-03-02 02:00,65015,43466,65271,46871
2021-03-02 03:00,65015,43466,65271,46872
2021-03-02 04:00,65015,43466,65271,46872
2021-03-02 05:00,65015,43466,65271,46872
2021-03-02 06:00,65016,43467,65274,46872
2021-03-02 07:00,65017,43467,65286,46872
2021-03-02 08:00,65022,43466,65300,46868
2021-03-02 09:00,65022,43480,65306,46887
2021-03-02 10:00,65022,43485,65312,46891
2021-03-02 11:00,65026,43489,65314,46889
2021-03-02 12:00,65034,43497,65322,46897
2021-03-02 13:00,65046,43508,65343,46900
2021-03-02 14:00,65053,43522,65367,46928
2021-03-02 15:00,65063,43553,65394,46956
2021-03-02 16:00,65097,43572,65442,47013
2021-03-02 17:00,65147,43602,65503,47041
2021-03-02 18:00,65227,43638,65561,47094
2021-03-02 19:00,65270,43713,65578,47162
2021-03-02 20:00,65286,43768,65587,47208
2021-03-02 21:00,65291,43791,65588,47228
2021-03-02 22:00,65294,43809,65588,47238
2021-03-02 23:00,65294,43816,65589,47244
2021-03-03 00:00,65295,43817,65590,47245
2021-03-03 01:00,65295,43817,65590,47245
2021-03-03 02:00,65295,43824,65590,47254
2021-03-03 03:00,65295,43831,65590,47263
2021-03-03 04:00,65295,43831,65590,47263
2021-03-03 05:00,65295,43831,65591,47263
2021-03-03 06:00,65296,43832,65592,47263
2021-03-03 07:00,65294,43832,65601,47263
2021-03-03 08:00,65297,43833,65611,47265
2021-03-03 09:00,65299,43831,65622,47273
2021-03-03 10:00,65304,43838,65630,47278
2021-03-03 11:00,65306,43842,65635,47300
2021-03-03 12:00,65309,43858,65652,47307
2021-03-03 13:00,65314,43866,65671,47318
2021-03-03 14:00,65329,43878,65689,47337
2021-03-03 15:00,65355,43888,65714,47357
2021-03-03 16:00,65401,43928,65777,47401
2021-03-03 17:00,65448,43967,65855,47456
2021-03-03 18:00,65535,44017,65898,47521
2021-03-03 19:00,65575,44058,65910,47578
2021-03-03 20:00,65594,44087,65915,47607
2021-03-03 21:00,65601,44107,65916,47619
2021-03-03 22:00,65603,44126,65917,47627
2021-03-03 23:00,65604,44131,65919,47631
2021-03-04 00:00,65608,44131,65919,47631
2021-03-04 01:00,65608,44144,65919,47634
2021-03-04 02:00,65608,44144,65919,47634
2021-03-04 03:00,65608,44144,65919,47634
2021-03-04 04:00,65608,44144,65919,47634
2021-03-04 05:00,65608,44144,65919,47634
2021-03-04 06:00,65609,44144,65920,47634
2021-03-04 07:00,65609,44146,65931,47638
2021-03-04 08:00,65611,44149,65940,47637
2021-03-04 09:00,65616,44154,65957,47646
2021-03-04 10:00,65619,44160,65963,47646
2021-03-04 11:00,65620,44167,65969,47650
2021-03-04 12:00,65624,44168,65971,47650
2021-03-04 13:00,65625,44175,65978,47650
2021-03-04 14:00,65639,44182,65987,47656
2021-03-04 15:00,65666,44189,66018,47670
2021-03-04 16:00,65677,44200,66039,47673
2021-03-04 17:00,65697,44225,66064,47702
2021-03-04 18:00,65715,44246,66093,47744
2021-03-04 19:00,65739,44285,66113,47794
2021-03-04 20:00,65746,44354,66123,47850
2021-03-04 21:00,65751,44392,66123,47868
2021-03-04 22:00,65751,44392,66123,47868
2021-03-04 23:00,65753,44413,66125,47887
2021-03-05 00:00,65756,44416,66125,47887
2021-03-05 01:00,65756,44420,66125,47891
2021-03-05 02:00,65756,44420,66125,47891
2021-03-05 03:00,65756,44420,66125,47891
2021-03-05 04:00,65756,44420,66125,47891
2021-03-05 05:00,65756,44420,66125,47891
2021-03-05 06:00,65757,44420,66126,47891
2021-03-05 07:00,65756,44419,66133,47891
2021-03-05 08:00,65756,44422,66134,47890
2021-03-05 09:00,65756,44422,66136,47890
2021-03-05 10:00,65759,44424,66141,47887
2021-03-05 11:00,65759,44421,66144,47885
2021-03-05 12:00,65760,44421,66144,47889
2021-03-05 13:00,65773,44422,66161,47891
2021-03-05 14:00,65778,44428,66170,47891
2021-03-05 15:00,65781,44431,66176,47893
2021-03-05 16:00,65789,44434,66184,47901
2021-03-05 17:00,65799,44448,66193,47912
2021-03-05 18:00,65801,44448,66200,47937
2021-03-05 19:00,65803,44481,66204,47968
2021-03-05 20:00,65811,44528,66204,48005
2021-03-05 21:00,65811,44544,66205,48017
2021-03-05 22:00,65811,44570,66205,48030
2021-03-05 23:00,65813,44573,66205,48041
2021-03-06 00:00,65813,44575,66205,48041
2021-03-06 01:00,65813,44576,66205,48041
2021-03-06 02:00,65813,44578,66205,48044
2021-03-06 03:00,65813,44580,66205,48048
2021-03-06 04:00,65813,44580,66205,48048
2021-03-06 05:00,65813,44580,66205,48048
2021-03-06 06:00,65813,44580,66205,48048
2021-03-06 07:00,65813,44580,66203,48047
2021-03-06 08:00,65812,44580,66203,48049
2021-03-06 09:00,65811,44583,66206,48057
2021-03-06 10:00,65811,44595,66211,48064
2021-03-06 11:00,65816,44601,66224,48083
2021-03-06 12:00,65829,44625,66246,48107
2021-03-06 13:00,65857,44654,66281,48146
2021-03-06 14:00,65879,44675,66312,48175
2021-03-06 15:00,65905,44712,66363,48209
2021-03-06 16:00,65951,44767,66436,48320
2021-03-06 17:00,66014,44810,66486,48395
2021-03-06 18:00,66111,44848,66531,48432
2021-03-06 19:00,66151,44887,66544,48473
2021-03-06 20:00,66157,44942,66550,48525
2021-03-06 21:00,66157,44955,66551,48531
2021-03-06 22:00,66159,44967,66552,48536
2021-03-06 23:00,66161,44968,66552,48537
2021-03-07 00:00,66161,44969,66552,48537
2021-03-07 01:00,66161,44969,66552,48538
2021-03-07 02:00,66161,44969,66553,48538
2021-03-07 03:00,66161,44969,66554,48538
2021-03-07 04:00,66161,44969,66554,48538
2021-03-07 05:00,66161,44969,66554,48538
2021-03-07 06:00,66161,44969,66554,48540
2021-03-07 07:00,66161,44969,66555,48540
2021-03-07 08:00,66161,44971,66555,48535
2021-03-07 09:00,66161,44971,66556,48537
2021-03-07 10:00,66162,44972,66565,48539
2021-03-07 11:00,66167,44982,66575,48559
2021-03-07 12:00,66176,45004,66602,48586
2021-03-07 13:00,66212,45032,66647,48616
2021-03-07 14:00,66239,45071,66694,48678
2021-03-07 15:00,66277,45111,66783,48729
2021-03-07 16:00,66357,45162,66882,48805
2021-03-07 17:00,66465,45208,66964,48868
2021-03-07 18:00,66564,45246,67002,48917
2021-03-07 19:00,66615,45308,67024,48951
2021-03-07 20:00,66619,45335,67029,48979
2021-03-07 21:00,66625,45355,67030,48989
2021-03-07 22:00,66627,45362,67031,48992
2021-03-07 23:00,66628,45363,67031,48992
2021-03-08 00:00,66630,45364,67031,48992
2021-03-08 01:00,66630,45364,67032,48992
2021-03-08 02:00,66630,45371,67032,48999
2021-03-08 03:00,66630,45378,67032,49006
2021-03-08 04:00,66630,45378,67032,49006
2021-03-08 05:00,66630,45378,67033,49006
2021-03-08 06:00,66631,45379,67034,49006
2021-03-08 07:00,66631,45379,67042,49006
2021-03-08 08:00,66634,45379,67052,49014
2021-03-08 09:00,66637,45383,67061,49023
2021-03-08 10:00,66643,45389,67069,49027
2021-03-08 11:00,66647,45395,67073,49032
2021-03-08 12:00,66651,45405,67080,49038
2021-03-08 13:00,66660,45418,67085,49050
2021-03-08 14:00,66667,45425,67093,49062
2021-03-08 15:00,66679,45434,67104,49072
2021-03-08 16:00,66695,45452,67123,49092
2021-03-08 17:00,66735,45517,67159,49162
2021-03-08 18:00,66750,45545,67175,49198
2021-03-08 19:00,66766,45591,67187,49238
2021-03-08 20:00,66774,45622,67192,49264
2021-03-08 21:00,66775,45641,67193,49277
2021-03-08 22:00,66775,45657,67195,49282
2021-03-08 23:00,66776,45658,67195,49282
2021-03-09 00:00,66778,45658,67195,49284
2021-03-09 01:00,66778,45658,67195,49284
2021-03-09 02:00,66778,45658,67195,49286
2021-03-09 03:00,66778,45658,67195,49288
2021-03-09 04:00,66778,45658,67195,49288
2021-03-09 05:00,66778,45661,67195,49288
2021-03-09 06:00,66779,45662,67197,49288
2021-03-09 07:00,66780,45665,67205,49291
2021-03-09 08:00,66782,45666,67214,49297
2021-03-09 09:00,66786,45670,67225,49308
2021-03-09 10:00,66791,45674,67231,49313
2021-03-09 11:00,66794,45677,67239,49316
2021-03-09 12:00,66797,45685,67249,49331
2021-03-09 13:00,66805,45699,67256,49342
2021-03-09 14:00,66816,45724,67267,49372
