time,cyklisté,chodci
Lidická B,,z centra,do centra
2020-10-25 10:00,197,497,48728,460
2020-10-25 11:00,197,497,48736,460
2020-10-25 12:00,197,497,48742,460
2020-10-25 13:00,197,497,48755,460
2020-10-25 14:00,197,497,48771,460
2020-10-25 15:00,197,497,48789,460
2020-10-25 16:00,197,497,48806,460
2020-10-25 17:00,197,497,48826,460
2020-10-25 18:00,197,497,48842,460
2020-10-25 19:00,197,497,48856,460
2020-10-25 20:00,197,497,48863,460
2020-10-25 21:00,197,497,48864,460
2020-10-25 22:00,197,497,48868,460
2020-10-25 23:00,197,497,48871,460
2020-10-26 00:00,197,497,48871,460
2020-10-26 01:00,197,497,48871,460
2020-10-26 02:00,197,497,48871,460
2020-10-26 03:00,197,497,48871,460
2020-10-26 04:00,197,497,48871,460
2020-10-26 05:00,197,497,48871,460
2020-10-26 06:00,197,497,48871,460
2020-10-26 07:00,197,497,48871,460
2020-10-26 08:00,197,497,48880,460
2020-10-26 09:00,197,497,48886,460
2020-10-26 10:00,197,497,48895,460
2020-10-26 11:00,197,497,48904,460
2020-10-26 12:00,197,497,48918,460
2020-10-26 13:00,197,497,48927,460
2020-10-26 14:00,197,497,48946,460
2020-10-26 15:00,197,497,48961,460
2020-10-26 16:00,197,497,48977,460
2020-10-26 17:00,197,497,49006,460
2020-10-26 18:00,197,497,49033,460
2020-10-26 19:00,197,497,49047,460
2020-10-26 20:00,197,497,49069,460
2020-10-26 21:00,197,497,49075,460
2020-10-26 22:00,197,497,49077,460
2020-10-26 23:00,197,497,49078,460
2020-10-27 00:00,197,497,49078,460
2020-10-27 01:00,197,497,49078,460
2020-10-27 02:00,197,497,49079,460
2020-10-27 03:00,197,497,49080,460
2020-10-27 04:00,197,497,49081,460
2020-10-27 05:00,197,497,49081,460
2020-10-27 06:00,197,497,49081,460
2020-10-27 07:00,197,497,49086,460
2020-10-27 08:00,197,497,49094,460
2020-10-27 09:00,197,497,49098,460
2020-10-27 10:00,197,497,49101,460
2020-10-27 11:00,197,497,49110,460
2020-10-27 12:00,197,497,49113,460
2020-10-27 13:00,197,497,49129,460
2020-10-27 14:00,197,497,49140,460
2020-10-27 15:00,197,497,49160,460
2020-10-27 16:00,197,497,49188,460
2020-10-27 17:00,197,497,49214,460
2020-10-27 18:00,197,497,49237,460
2020-10-27 19:00,197,497,49251,460
2020-10-27 20:00,197,497,49263,460
2020-10-27 21:00,197,497,49271,460
2020-10-27 22:00,197,497,49273,460
2020-10-27 23:00,197,497,49275,460
2020-10-28 00:00,197,497,49278,460
2020-10-28 01:00,197,497,49278,460
2020-10-28 02:00,197,497,49278,460
2020-10-28 03:00,197,497,49278,460
2020-10-28 04:00,197,497,49279,460
2020-10-28 05:00,197,497,49280,460
2020-10-28 06:00,197,497,49280,460
2020-10-28 07:00,197,497,49281,460
2020-10-28 08:00,197,497,49284,460
2020-10-28 09:00,197,497,49286,460
2020-10-28 10:00,197,497,49296,460
2020-10-28 11:00,197,497,49302,460
2020-10-28 12:00,197,497,49314,460
2020-10-28 13:00,197,497,49326,460
2020-10-28 14:00,197,497,49339,460
2020-10-28 15:00,197,497,49367,460
2020-10-28 16:00,197,497,49388,460
2020-10-28 17:00,197,497,49418,460
2020-10-28 18:00,197,497,49450,460
