time,cyklisté,chodci
Jundrov,,Libušino Údolí,Jundrov
2020-08-14 14:00,23008,7937,23118,6592
2020-08-14 15:00,23050,7949,23156,6598
2020-08-14 16:00,23098,7953,23184,6598
2020-08-14 17:00,23156,7962,23207,6608
2020-08-14 18:00,23221,7971,23255,6626
2020-08-14 19:00,23241,7974,23267,6626
2020-08-14 20:00,23263,7979,23276,6633
2020-08-14 21:00,23274,7981,23281,6633
2020-08-14 22:00,23277,7982,23284,6634
2020-08-14 23:00,23279,7982,23286,6634
2020-08-15 00:00,23283,7984,23287,6634
2020-08-15 01:00,23283,7984,23287,6634
2020-08-15 02:00,23284,7984,23287,6634
2020-08-15 03:00,23284,7984,23287,6635
2020-08-15 04:00,23284,7984,23287,6635
2020-08-15 05:00,23284,7984,23287,6635
2020-08-15 06:00,23284,7984,23287,6635
2020-08-15 07:00,23284,7984,23287,6635
2020-08-15 08:00,23285,7985,23289,6639
2020-08-15 09:00,23285,7985,23289,6640
2020-08-15 10:00,23290,7992,23291,6648
2020-08-15 11:00,23298,7995,23298,6652
2020-08-15 12:00,23308,8000,23311,6657
2020-08-15 13:00,23318,8008,23320,6668
2020-08-15 14:00,23331,8013,23328,6674
2020-08-15 15:00,23363,8021,23348,6679
2020-08-15 16:00,23381,8026,23371,6681
2020-08-15 17:00,23419,8036,23405,6684
2020-08-15 18:00,23465,8051,23453,6694
2020-08-15 19:00,23509,8070,23495,6713
2020-08-15 20:00,23557,8087,23535,6730
2020-08-15 21:00,23577,8096,23569,6736
2020-08-15 22:00,23590,8098,23587,6737
2020-08-15 23:00,23590,8100,23589,6740
2020-08-16 00:00,23591,8102,23591,6740
2020-08-16 01:00,23591,8103,23591,6740
2020-08-16 02:00,23591,8103,23592,6740
2020-08-16 03:00,23592,8103,23592,6740
2020-08-16 04:00,23592,8103,23592,6740
2020-08-16 05:00,23592,8103,23592,6740
2020-08-16 06:00,23592,8103,23593,6740
2020-08-16 07:00,23593,8104,23596,6741
2020-08-16 08:00,23598,8106,23600,6743
2020-08-16 09:00,23606,8115,23614,6747
2020-08-16 10:00,23631,8125,23640,6751
2020-08-16 12:00,23729,8140,23781,6763
2020-08-16 13:00,23820,8156,23857,6773
2020-08-16 14:00,23920,8164,23899,6774
2020-08-16 15:00,24007,8180,23980,6778
2020-08-16 16:00,24066,8189,24067,6786
2020-08-16 17:00,24133,8200,24120,6793
2020-08-16 18:00,24212,8214,24207,6801
2020-08-16 19:00,24296,8225,24298,6811
2020-08-16 20:00,24419,8244,24406,6821
2020-08-16 21:00,24461,8284,24492,6851
2020-08-16 22:00,24485,8290,24527,6857
2020-08-16 23:00,24492,8290,24542,6857
2020-08-17 00:00,24492,8292,24546,6857
2020-08-17 01:00,24492,8292,24546,6857
2020-08-17 02:00,24492,8292,24546,6857
2020-08-17 03:00,24492,8293,24546,6857
2020-08-17 04:00,24492,8293,24546,6857
2020-08-17 05:00,24492,8294,24546,6857
2020-08-17 06:00,24492,8294,24546,6857
2020-08-17 07:00,24499,8297,24561,6857
2020-08-17 08:00,24522,8301,24647,6861
2020-08-17 09:00,24550,8304,24726,6868
2020-08-17 10:00,24577,8305,24781,6875
2020-08-17 11:00,24595,8313,24819,6882
2020-08-17 12:00,24608,8321,24841,6885
2020-08-17 13:00,24632,8331,24862,6891
2020-08-17 14:00,24650,8336,24876,6895
2020-08-17 15:00,24681,8338,24912,6914
2020-08-17 16:00,24733,8347,24941,6917
2020-08-17 17:00,24819,8372,24982,6931
2020-08-17 18:00,24935,8386,25028,6945
2020-08-17 19:00,25039,8416,25115,6988
2020-08-17 20:00,25123,8448,25176,7017
2020-08-17 21:00,25173,8487,25244,7041
2020-08-17 22:00,25202,8491,25276,7051
2020-08-17 23:00,25211,8492,25289,7053
2020-08-18 00:00,25214,8492,25291,7053
2020-08-18 01:00,25214,8493,25291,7055
2020-08-18 02:00,25215,8494,25291,7055
2020-08-18 03:00,25215,8494,25291,7055
2020-08-18 04:00,25215,8494,25291,7055
2020-08-18 05:00,25215,8494,25291,7055
2020-08-18 06:00,25216,8494,25291,7055
2020-08-18 07:00,25223,8495,25309,7057
2020-08-18 08:00,25237,8496,25370,7062
2020-08-18 09:00,25247,8497,25386,7065
2020-08-18 10:00,25249,8497,25398,7066
2020-08-18 11:00,25253,8500,25409,7084
2020-08-18 12:00,25257,8500,25410,7087
2020-08-18 13:00,25258,8514,25410,7089
2020-08-18 14:00,25261,8517,25412,7090
2020-08-18 15:00,25271,8524,25416,7104
2020-08-18 16:00,25284,8529,25427,7105
2020-08-18 17:00,25329,8552,25469,7113
2020-08-18 18:00,25381,8570,25509,7138
2020-08-18 19:00,25440,8622,25540,7170
2020-08-18 20:00,25506,8648,25579,7200
2020-08-18 21:00,25547,8697,25624,7216
2020-08-18 22:00,25562,8705,25644,7219
2020-08-18 23:00,25564,8705,25652,7223
2020-08-19 00:00,25569,8707,25654,7223
2020-08-19 01:00,25569,8707,25654,7223
2020-08-19 02:00,25569,8707,25654,7223
2020-08-19 03:00,25569,8707,25654,7223
2020-08-19 04:00,25569,8707,25654,7223
2020-08-19 05:00,25569,8707,25654,7223
2020-08-19 06:00,25569,8707,25654,7223
2020-08-19 07:00,25572,8707,25673,7224
2020-08-19 08:00,25589,8720,25761,7233
2020-08-19 09:00,25624,8728,25830,7243
2020-08-19 10:00,25646,8734,25894,7249
2020-08-19 11:00,25668,8740,25951,7256
2020-08-19 12:00,25695,8756,25976,7268
2020-08-19 13:00,25718,8756,26005,7271
2020-08-19 14:00,25738,8762,26034,7273
2020-08-19 15:00,25776,8765,26053,7275
2020-08-19 16:00,25820,8769,26084,7282
2020-08-19 17:00,25948,8781,26131,7294
2020-08-19 18:00,26065,8798,26232,7307
2020-08-19 19:00,26206,8836,26322,7324
2020-08-19 20:00,26318,8861,26411,7336
2020-08-19 21:00,26407,8886,26477,7349
2020-08-19 22:00,26445,8895,26531,7360
2020-08-19 23:00,26460,8895,26550,7360
2020-08-20 00:00,26464,8896,26556,7362
2020-08-20 01:00,26465,8897,26556,7363
2020-08-20 02:00,26466,8897,26556,7364
2020-08-20 03:00,26466,8897,26556,7364
2020-08-20 04:00,26466,8897,26556,7364
2020-08-20 05:00,26466,8897,26556,7364
2020-08-20 06:00,26466,8897,26557,7364
2020-08-20 07:00,26470,8898,26576,7365
2020-08-20 08:00,26470,8898,26576,7365
2020-08-20 09:00,26470,8898,26576,7365
2020-08-20 10:00,26470,8898,26576,7365
2020-08-20 11:00,26470,8898,26576,7365
2020-08-20 12:00,26470,8898,26576,7365
2020-08-20 13:00,26470,8898,26576,7365
2020-08-20 14:00,26470,8898,26576,7365
2020-08-20 15:00,26470,8898,26576,7365
2020-08-20 16:00,26470,8898,26576,7365
2020-08-20 17:00,26561,8909,26620,7370
2020-08-20 18:00,26660,8927,26720,7387
2020-08-20 19:00,26807,8945,26814,7419
2020-08-20 20:00,26946,8984,26904,7453
2020-08-20 21:00,27022,9023,27013,7468
2020-08-20 22:00,27061,9035,27064,7483
2020-08-20 23:00,27077,9040,27079,7484
2020-08-21 00:00,27081,9041,27089,7484
2020-08-21 01:00,27084,9041,27090,7484
2020-08-21 02:00,27084,9041,27090,7484
2020-08-21 03:00,27084,9041,27090,7484
2020-08-21 04:00,27084,9041,27090,7484
2020-08-21 05:00,27084,9041,27090,7484
2020-08-21 06:00,27084,9041,27090,7484
2020-08-21 07:00,27088,9043,27103,7488
2020-08-21 08:00,27113,9046,27189,7494
2020-08-21 09:00,27146,9055,27248,7500
2020-08-21 11:00,27201,9059,27362,7514
2020-08-21 12:00,27243,9067,27396,7518
2020-08-21 13:00,27272,9073,27447,7522
2020-08-21 14:00,27307,9074,27474,7524
2020-08-21 15:00,27375,9077,27511,7524
2020-08-21 16:00,27429,9083,27543,7524
2020-08-21 17:00,27472,9091,27573,7527
2020-08-21 18:00,27554,9110,27608,7550
2020-08-21 19:00,27645,9155,27692,7571
2020-08-21 20:00,27722,9165,27748,7578
2020-08-21 21:00,27789,9183,27810,7592
2020-08-21 22:00,27826,9192,27857,7602
2020-08-21 23:00,27828,9200,27869,7604
2020-08-22 00:00,27832,9200,27871,7604
2020-08-22 01:00,27832,9201,27871,7606
2020-08-22 02:00,27833,9203,27871,7606
2020-08-22 03:00,27833,9203,27871,7607
2020-08-22 04:00,27833,9203,27871,7607
2020-08-22 05:00,27833,9203,27871,7607
2020-08-22 06:00,27833,9203,27871,7607
2020-08-22 07:00,27835,9204,27876,7607
2020-08-22 08:00,27839,9208,27881,7608
2020-08-22 09:00,27859,9212,27896,7615
2020-08-22 10:00,27881,9218,27931,7623
2020-08-22 11:00,27919,9223,27972,7628
2020-08-22 12:00,27981,9234,28034,7630
2020-08-22 13:00,28049,9238,28082,7634
2020-08-22 14:00,28104,9242,28133,7635
2020-08-22 15:00,28154,9245,28170,7639
2020-08-22 16:00,28187,9249,28197,7640
2020-08-22 17:00,28210,9251,28230,7644
2020-08-22 18:00,28260,9262,28318,7653
2020-08-22 19:00,28302,9272,28370,7654
2020-08-22 20:00,28328,9274,28405,7661
2020-08-22 21:00,28339,9277,28422,7661
2020-08-22 22:00,28341,9279,28425,7664
2020-08-22 23:00,28342,9281,28425,7665
2020-08-23 00:00,28342,9281,28425,7666
2020-08-23 01:00,28342,9282,28425,7666
2020-08-23 02:00,28342,9283,28425,7666
2020-08-23 03:00,28342,9284,28426,7666
2020-08-23 04:00,28343,9284,28426,7666
2020-08-23 05:00,28344,9285,28426,7666
2020-08-23 06:00,28344,9286,28426,7666
2020-08-23 07:00,28345,9287,28429,7666
2020-08-23 08:00,28346,9289,28434,7667
2020-08-23 09:00,28352,9293,28440,7671
2020-08-23 10:00,28367,9300,28464,7678
2020-08-23 11:00,28403,9304,28508,7693
2020-08-23 12:00,28459,9315,28568,7696
2020-08-23 13:00,28523,9328,28627,7704
2020-08-23 14:00,28597,9333,28685,7705
2020-08-23 15:00,28691,9347,28748,7710
2020-08-23 16:00,28771,9362,28823,7718
2020-08-23 17:00,28857,9373,28910,7727
2020-08-23 18:00,28954,9383,29012,7755
2020-08-23 19:00,29060,9396,29099,7768
2020-08-23 20:00,29132,9410,29183,7782
2020-08-23 21:00,29185,9417,29248,7791
2020-08-23 22:00,29203,9429,29267,7804
2020-08-23 23:00,29207,9430,29270,7806
2020-08-24 00:00,29207,9431,29272,7809
2020-08-24 01:00,29209,9432,29272,7809
2020-08-24 02:00,29209,9432,29272,7809
2020-08-24 03:00,29209,9432,29272,7809
2020-08-24 04:00,29209,9432,29272,7809
2020-08-24 06:00,29210,9432,29273,7809
2020-08-24 07:00,29213,9433,29284,7809
2020-08-24 08:00,29237,9435,29378,7817
2020-08-24 09:00,29269,9441,29472,7821
2020-08-24 10:00,29286,9444,29558,7829
2020-08-24 11:00,29311,9446,29609,7831
2020-08-24 12:00,29332,9455,29634,7836
2020-08-24 13:00,29360,9463,29664,7838
2020-08-24 14:00,29391,9470,29677,7840
2020-08-24 15:00,29418,9474,29696,7844
2020-08-24 16:00,29459,9481,29733,7850
2020-08-24 17:00,29562,9494,29794,7866
2020-08-24 18:00,29714,9515,29867,7881
2020-08-24 19:00,29853,9553,29936,7915
2020-08-24 20:00,29946,9581,30014,7935
2020-08-24 21:00,30011,9625,30066,7959
2020-08-24 22:00,30027,9627,30111,7964
2020-08-24 23:00,30033,9627,30118,7965
2020-08-25 00:00,30037,9627,30120,7965
2020-08-25 01:00,30038,9628,30120,7966
2020-08-25 02:00,30038,9628,30120,7966
2020-08-25 03:00,30038,9628,30120,7967
2020-08-25 04:00,30038,9628,30120,7967
2020-08-25 05:00,30038,9628,30120,7967
2020-08-25 06:00,30040,9629,30120,7967
2020-08-25 08:00,30070,9631,30248,7977
2020-08-25 09:00,30108,9636,30353,7984
2020-08-25 10:00,30145,9641,30438,8009
2020-08-25 11:00,30176,9644,30484,8020
2020-08-25 12:00,30207,9647,30522,8023
2020-08-25 13:00,30265,9670,30554,8030
2020-08-25 14:00,30265,9670,30554,8030
2020-08-25 15:00,30312,9678,30583,8036
2020-08-25 16:00,30375,9683,30638,8042
2020-08-25 17:00,30475,9703,30698,8050
2020-08-25 18:00,30648,9722,30780,8069
2020-08-25 19:00,30805,9772,30875,8120
2020-08-25 20:00,30921,9812,30978,8147
2020-08-25 21:00,30998,9847,31091,8170
2020-08-25 22:00,31048,9857,31141,8180
2020-08-25 23:00,31054,9861,31153,8186
2020-08-26 00:00,31054,9861,31153,8186
2020-08-26 01:00,31055,9862,31153,8187
2020-08-26 02:00,31055,9862,31153,8187
2020-08-26 03:00,31055,9862,31153,8187
2020-08-26 04:00,31055,9862,31153,8187
2020-08-26 05:00,31055,9862,31153,8187
2020-08-26 06:00,31055,9862,31153,8187
2020-08-26 07:00,31060,9863,31170,8187
2020-08-26 08:00,31091,9866,31256,8192
2020-08-26 09:00,31129,9870,31352,8198
2020-08-26 10:00,31159,9873,31423,8205
2020-08-26 11:00,31188,9877,31468,8215
2020-08-26 12:00,31210,9886,31505,8224
2020-08-26 13:00,31228,9890,31527,8229
2020-08-26 14:00,31249,9895,31562,8233
2020-08-26 15:00,31286,9903,31591,8236
2020-08-26 16:00,31314,9915,31611,8238
2020-08-26 17:00,31388,9916,31659,8240
2020-08-26 18:00,31493,9929,31701,8246
2020-08-26 19:00,31644,9956,31783,8268
2020-08-26 20:00,31755,9981,31862,8278
2020-08-26 21:00,31833,10008,31941,8302
2020-08-26 22:00,31861,10015,31989,8304
2020-08-26 23:00,31870,10016,31995,8304
2020-08-27 00:00,31873,10020,31996,8304
2020-08-27 01:00,31873,10020,31996,8304
2020-08-27 02:00,31873,10020,31996,8304
2020-08-27 03:00,31873,10020,31996,8304
2020-08-27 04:00,31873,10020,31996,8304
2020-08-27 05:00,31873,10020,31996,8304
2020-08-27 06:00,31873,10020,31996,8304
2020-08-27 07:00,31875,10020,32011,8304
2020-08-27 08:00,31902,10024,32091,8308
2020-08-27 09:00,31932,10030,32185,8312
2020-08-27 10:00,31960,10037,32252,8323
2020-08-27 11:00,31980,10039,32304,8327
2020-08-27 12:00,31995,10045,32341,8332
2020-08-27 13:00,32015,10052,32358,8334
2020-08-27 14:00,32036,10058,32376,8355
2020-08-27 15:00,32084,10068,32404,8359
2020-08-27 16:00,32135,10073,32448,8364
2020-08-27 17:00,32218,10080,32496,8372
2020-08-27 18:00,32317,10094,32574,8383
2020-08-27 19:00,32449,10118,32648,8418
2020-08-27 20:00,32570,10132,32718,8429
2020-08-27 21:00,32633,10180,32787,8455
2020-08-27 22:00,32652,10183,32800,8475
2020-08-27 23:00,32656,10187,32805,8479
2020-08-28 00:00,32664,10187,32807,8479
2020-08-28 01:00,32668,10187,32807,8479
2020-08-28 02:00,32668,10187,32807,8479
2020-08-28 03:00,32668,10187,32808,8479
2020-08-28 04:00,32668,10187,32808,8479
2020-08-28 05:00,32668,10187,32808,8479
2020-08-28 06:00,32668,10187,32809,8479
2020-08-28 07:00,32670,10187,32823,8480
2020-08-28 08:00,32696,10189,32876,8484
2020-08-28 09:00,32731,10192,32935,8491
2020-08-28 10:00,32754,10198,33002,8500
2020-08-28 11:00,32778,10200,33039,8502
2020-08-28 12:00,32810,10205,33092,8505
2020-08-28 13:00,32860,10208,33149,8505
2020-08-28 14:00,32893,10216,33183,8508
2020-08-28 15:00,32961,10220,33229,8512
2020-08-28 16:00,33029,10223,33277,8518
2020-08-28 17:00,33127,10231,33352,8524
2020-08-28 18:00,33245,10243,33424,8532
2020-08-28 19:00,33352,10255,33506,8539
2020-08-28 20:00,33440,10260,33568,8545
2020-08-28 21:00,33490,10270,33627,8559
2020-08-28 22:00,33503,10275,33651,8563
2020-08-28 23:00,33505,10277,33655,8565
2020-08-29 00:00,33511,10279,33655,8565
2020-08-29 01:00,33511,10280,33656,8565
2020-08-29 02:00,33511,10281,33656,8565
2020-08-29 03:00,33511,10282,33656,8565
2020-08-29 04:00,33511,10282,33656,8565
2020-08-29 05:00,33511,10282,33656,8565
2020-08-29 06:00,33511,10282,33656,8565
2020-08-29 07:00,33511,10282,33656,8565
2020-08-29 08:00,33513,10284,33657,8565
2020-08-29 09:00,33516,10285,33659,8570
2020-08-29 10:00,33524,10296,33675,8573
2020-08-29 11:00,33538,10300,33711,8579
2020-08-29 12:00,33571,10304,33743,8586
2020-08-29 13:00,33589,10310,33770,8589
2020-08-29 14:00,33637,10324,33806,8596
2020-08-29 15:00,33672,10326,33858,8605
2020-08-29 16:00,33731,10334,33946,8610
2020-08-29 17:00,33807,10348,34018,8628
2020-08-29 18:00,33898,10394,34083,8647
2020-08-29 19:00,34024,10398,34167,8657
2020-08-29 20:00,34096,10428,34233,8668
2020-08-29 21:00,34126,10445,34265,8675
2020-08-29 22:00,34139,10450,34272,8684
2020-08-29 23:00,34143,10452,34273,8684
2020-08-30 00:00,34143,10453,34274,8686
2020-08-30 01:00,34143,10454,34274,8686
2020-08-30 02:00,34143,10454,34274,8686
2020-08-30 03:00,34143,10454,34274,8686
2020-08-30 04:00,34143,10454,34274,8686
2020-08-30 05:00,34143,10454,34274,8686
2020-08-30 06:00,34143,10454,34274,8686
2020-08-30 07:00,34143,10454,34275,8686
2020-08-30 08:00,34146,10458,34279,8686
2020-08-30 09:00,34149,10461,34286,8688
2020-08-30 10:00,34161,10463,34313,8692
2020-08-30 11:00,34200,10467,34353,8697
2020-08-30 12:00,34246,10478,34414,8711
2020-08-30 13:00,34326,10491,34482,8725
2020-08-30 14:00,34381,10500,34533,8734
2020-08-30 15:00,34425,10505,34582,8740
2020-08-30 16:00,34488,10514,34643,8749
2020-08-30 17:00,34579,10528,34705,8756
2020-08-30 18:00,34676,10546,34774,8779
2020-08-30 19:00,34715,10561,34800,8787
2020-08-30 20:00,34743,10568,34835,8792
2020-08-30 21:00,34753,10572,34851,8797
2020-08-30 22:00,34757,10576,34858,8802
2020-08-30 23:00,34758,10580,34859,8802
2020-08-31 00:00,34758,10582,34859,8803
2020-08-31 01:00,34758,10582,34859,8806
2020-08-31 02:00,34758,10582,34859,8806
2020-08-31 03:00,34758,10582,34859,8806
2020-08-31 04:00,34758,10582,34859,8806
2020-08-31 05:00,34758,10582,34859,8806
2020-08-31 06:00,34758,10582,34860,8807
2020-08-31 07:00,34761,10583,34870,8808
2020-08-31 08:00,34778,10589,34950,8812
2020-08-31 09:00,34799,10594,35040,8821
2020-08-31 10:00,34811,10598,35100,8826
2020-08-31 11:00,34830,10605,35130,8829
2020-08-31 12:00,34842,10608,35142,8832
2020-08-31 13:00,34864,10620,35165,8851
2020-08-31 14:00,34874,10623,35181,8856
2020-08-31 15:00,34902,10628,35204,8859
2020-08-31 16:00,34953,10637,35231,8861
2020-08-31 17:00,35046,10651,35291,8872
2020-08-31 18:00,35160,10671,35334,8890
2020-08-31 19:00,35281,10692,35370,8919
2020-08-31 20:00,35362,10713,35421,8938
2020-08-31 21:00,35399,10744,35462,8961
2020-08-31 22:00,35408,10751,35486,8969
2020-08-31 23:00,35411,10754,35492,8974
2020-09-01 00:00,35413,10754,35493,8974
2020-09-01 01:00,35414,10754,35493,8974
2020-09-01 02:00,35414,10754,35493,8974
2020-09-01 03:00,35414,10754,35493,8974
2020-09-01 04:00,35414,10754,35493,8974
2020-09-01 05:00,35414,10754,35493,8974
2020-09-01 06:00,35414,10754,35493,8974
2020-09-01 07:00,35415,10754,35497,8974
2020-09-01 08:00,35419,10756,35525,8981
2020-09-01 09:00,35428,10757,35551,8996
2020-09-01 10:00,35430,10761,35568,8996
2020-09-01 11:00,35435,10765,35572,8997
2020-09-01 12:00,35436,10769,35572,9000
2020-09-01 13:00,35439,10769,35572,9000
2020-09-01 14:00,35440,10769,35574,9001
2020-09-01 15:00,35443,10769,35577,9001
2020-09-01 16:00,35451,10769,35578,9003
2020-09-01 17:00,35474,10776,35586,9014
2020-09-01 18:00,35493,10785,35593,9024
2020-09-01 19:00,35515,10808,35603,9052
2020-09-01 20:00,35533,10823,35608,9057
2020-09-01 21:00,35540,10846,35618,9064
2020-09-01 22:00,35542,10851,35621,9067
2020-09-01 23:00,35542,10855,35621,9069
2020-09-02 00:00,35542,10856,35621,9070
2020-09-02 01:00,35542,10856,35621,9070
2020-09-02 02:00,35542,10856,35621,9070
2020-09-02 03:00,35542,10857,35621,9070
2020-09-02 04:00,35542,10857,35621,9070
2020-09-02 05:00,35542,10857,35621,9070
2020-09-02 06:00,35542,10857,35622,9070
2020-09-02 07:00,35544,10859,35633,9070
2020-09-02 08:00,35564,10860,35702,9076
2020-09-02 09:00,35597,10866,35779,9088
2020-09-02 10:00,35617,10875,35853,9093
2020-09-02 11:00,35630,10879,35873,9100
2020-09-02 12:00,35651,10886,35890,9102
2020-09-02 13:00,35674,10906,35918,9109
2020-09-02 14:00,35692,10911,35940,9113
2020-09-02 15:00,35719,10925,35961,9120
2020-09-02 16:00,35755,10932,35995,9128
2020-09-02 17:00,35844,10954,36047,9153
2020-09-02 18:00,35978,10984,36131,9184
2020-09-02 19:00,36135,11041,36198,9222
2020-09-02 20:00,36231,11088,36276,9247
2020-09-02 21:00,36291,11114,36328,9261
2020-09-02 22:00,36302,11118,36334,9265
2020-09-02 23:00,36306,11120,36339,9268
2020-09-03 00:00,36306,11120,36342,9268
2020-09-03 01:00,36306,11121,36342,9268
2020-09-03 02:00,36306,11123,36342,9268
2020-09-03 03:00,36306,11123,36342,9268
2020-09-03 04:00,36306,11123,36342,9268
2020-09-03 05:00,36306,11123,36342,9268
2020-09-03 06:00,36306,11123,36343,9269
2020-09-03 07:00,36310,11123,36349,9270
2020-09-03 08:00,36337,11130,36426,9279
2020-09-03 09:00,36371,11135,36516,9284
2020-09-03 10:00,36400,11139,36601,9290
2020-09-03 11:00,36442,11143,36639,9293
2020-09-03 12:00,36455,11149,36668,9295
2020-09-03 13:00,36483,11155,36691,9298
2020-09-03 14:00,36501,11156,36714,9298
2020-09-03 15:00,36529,11162,36745,9302
2020-09-03 16:00,36584,11184,36783,9315
2020-09-03 17:00,36714,11213,36834,9328
2020-09-03 18:00,36855,11227,36910,9349
2020-09-03 19:00,36999,11269,36995,9381
2020-09-03 20:00,37094,11306,37060,9411
2020-09-03 21:00,37149,11341,37117,9430
2020-09-03 22:00,37168,11348,37136,9436
2020-09-03 23:00,37179,11349,37140,9436
2020-09-04 00:00,37183,11349,37146,9436
2020-09-04 01:00,37183,11349,37146,9436
2020-09-04 02:00,37183,11349,37146,9436
2020-09-04 03:00,37183,11349,37146,9436
2020-09-04 04:00,37183,11349,37146,9436
2020-09-04 05:00,37183,11349,37146,9436
2020-09-04 06:00,37183,11349,37147,9436
2020-09-04 07:00,37187,11349,37157,9439
2020-09-04 08:00,37207,11353,37226,9444
2020-09-04 09:00,37231,11359,37311,9448
2020-09-04 10:00,37264,11363,37374,9457
2020-09-04 11:00,37283,11367,37406,9459
2020-09-04 12:00,37299,11373,37425,9463
2020-09-04 13:00,37314,11374,37443,9468
2020-09-04 14:00,37337,11376,37462,9468
2020-09-04 15:00,37364,11381,37482,9470
2020-09-04 16:00,37415,11393,37524,9477
2020-09-04 17:00,37517,11411,37570,9494
2020-09-04 18:00,37622,11426,37634,9507
2020-09-04 19:00,37731,11440,37710,9518
2020-09-04 20:00,37790,11460,37765,9552
2020-09-04 21:00,37831,11472,37816,9566
2020-09-04 22:00,37840,11475,37822,9566
2020-09-04 23:00,37849,11475,37831,9567
2020-09-05 00:00,37853,11476,37831,9567
2020-09-05 01:00,37854,11476,37831,9567
2020-09-05 02:00,37854,11476,37831,9567
2020-09-05 03:00,37854,11476,37831,9568
2020-09-05 04:00,37854,11476,37831,9568
2020-09-05 05:00,37854,11476,37831,9568
2020-09-05 06:00,37854,11476,37831,9568
2020-09-05 07:00,37855,11476,37831,9568
2020-09-05 08:00,37858,11481,37840,9572
2020-09-05 09:00,37863,11490,37848,9576
2020-09-05 10:00,37877,11499,37866,9579
2020-09-05 11:00,37906,11505,37925,9589
2020-09-05 12:00,37961,11510,38000,9596
2020-09-05 13:00,38044,11526,38071,9600
2020-09-05 14:00,38151,11535,38133,9607
2020-09-05 15:00,38242,11556,38201,9611
2020-09-05 16:00,38371,11577,38306,9620
2020-09-05 17:00,38481,11600,38408,9632
2020-09-05 18:00,38613,11632,38565,9647
2020-09-05 19:00,38704,11655,38656,9673
2020-09-05 20:00,38805,11667,38761,9684
2020-09-05 21:00,38867,11683,38840,9715
2020-09-05 22:00,38873,11686,38849,9720
2020-09-05 23:00,38876,11686,38856,9721
2020-09-06 00:00,38877,11687,38858,9721
2020-09-06 01:00,38879,11687,38858,9721
2020-09-06 02:00,38879,11687,38858,9721
2020-09-06 03:00,38879,11687,38858,9721
2020-09-06 04:00,38879,11687,38858,9721
2020-09-06 05:00,38879,11687,38858,9721
2020-09-06 06:00,38879,11687,38858,9721
2020-09-06 07:00,38879,11687,38858,9721
2020-09-06 08:00,38879,11687,38858,9721
2020-09-06 09:00,38880,11689,38858,9721
2020-09-06 10:00,38880,11691,38862,9724
2020-09-06 11:00,38890,11700,38869,9733
2020-09-06 12:00,38905,11708,38882,9741
2020-09-06 13:00,38927,11715,38899,9752
2020-09-06 14:00,38946,11725,38915,9755
2020-09-06 15:00,38990,11734,38941,9762
2020-09-06 16:00,39024,11738,38965,9769
2020-09-06 17:00,39065,11755,39010,9780
2020-09-06 18:00,39125,11783,39083,9803
2020-09-06 19:00,39183,11794,39132,9819
2020-09-06 20:00,39227,11816,39163,9826
2020-09-06 21:00,39235,11824,39174,9840
2020-09-06 22:00,39236,11827,39177,9841
2020-09-06 23:00,39236,11827,39177,9841
2020-09-07 00:00,39236,11827,39177,9841
2020-09-07 01:00,39236,11827,39177,9841
2020-09-07 02:00,39236,11827,39177,9841
2020-09-07 03:00,39236,11827,39177,9841
2020-09-07 04:00,39236,11827,39177,9841
2020-09-07 05:00,39236,11827,39177,9841
2020-09-07 06:00,39236,11827,39177,9841
2020-09-07 07:00,39238,11827,39185,9841
2020-09-07 08:00,39253,11829,39239,9845
2020-09-07 09:00,39268,11835,39314,9848
2020-09-07 10:00,39284,11838,39370,9854
2020-09-07 11:00,39295,11842,39402,9859
2020-09-07 12:00,39318,11847,39418,9864
2020-09-07 13:00,39341,11859,39437,9871
2020-09-07 14:00,39355,11864,39457,9876
2020-09-07 15:00,39371,11868,39469,9877
2020-09-07 16:00,39406,11878,39500,9879
2020-09-07 17:00,39476,11893,39527,9902
2020-09-07 18:00,39590,11906,39588,9914
2020-09-07 19:00,39696,11951,39649,9941
2020-09-07 20:00,39786,11987,39708,9974
2020-09-07 21:00,39831,12012,39746,9988
2020-09-07 22:00,39845,12027,39760,9992
2020-09-07 23:00,39850,12033,39763,9998
2020-09-08 00:00,39851,12033,39765,9998
2020-09-08 01:00,39852,12034,39765,9998
2020-09-08 02:00,39852,12034,39765,9998
2020-09-08 03:00,39852,12034,39765,9998
2020-09-08 04:00,39852,12034,39765,9998
2020-09-08 05:00,39853,12034,39765,9998
2020-09-08 06:00,39853,12034,39767,9998
2020-09-08 07:00,39862,12034,39772,9999
2020-09-08 08:00,39887,12035,39848,10006
2020-09-08 09:00,39922,12043,39955,10018
2020-09-08 10:00,39946,12046,40024,10027
2020-09-08 11:00,39959,12053,40068,10033
2020-09-08 12:00,39977,12057,40090,10035
2020-09-08 13:00,40004,12061,40112,10039
2020-09-08 14:00,40033,12066,40129,10042
2020-09-08 15:00,40057,12073,40158,10051
2020-09-08 16:00,40122,12077,40202,10068
2020-09-08 17:00,40228,12090,40261,10075
2020-09-08 18:00,40369,12108,40352,10088
2020-09-08 19:00,40520,12160,40460,10134
2020-09-08 20:00,40619,12221,40563,10164
2020-09-08 21:00,40697,12258,40643,10193
2020-09-08 22:00,40713,12267,40663,10201
2020-09-08 23:00,40718,12271,40666,10204
2020-09-09 00:00,40720,12271,40666,10204
