time,cyklisté,chodci
Renneská 1,,Heršpická,Novosadský most
2020-09-09 01:00,92260,129369,75410,144614
2020-09-09 02:00,92260,129370,75410,144615
2020-09-09 03:00,92260,129372,75410,144616
2020-09-09 04:00,92260,129373,75410,144616
2020-09-09 05:00,92260,129373,75412,144616
2020-09-09 06:00,92260,129374,75416,144619
2020-09-09 07:00,92264,129381,75433,144650
2020-09-09 08:00,92292,129387,75483,144740
2020-09-09 09:00,92331,129399,75566,144964
2020-09-09 10:00,92361,129425,75636,145185
2020-09-09 11:00,92377,129451,75672,145277
2020-09-09 12:00,92407,129484,75712,145316
2020-09-09 13:00,92430,129560,75739,145395
2020-09-09 14:00,92447,129594,75759,145458
2020-09-09 15:00,92470,129608,75792,145475
2020-09-09 16:00,92517,129630,75837,145491
2020-09-09 17:00,92604,129680,75883,145496
2020-09-09 18:00,92728,129769,75956,145523
2020-09-09 19:00,92839,129865,76022,145567
2020-09-09 20:00,92943,129929,76083,145593
2020-09-09 21:00,93023,129984,76103,145609
2020-09-09 22:00,93045,130009,76108,145617
2020-09-09 23:00,93049,130028,76113,145624
2020-09-10 00:00,93053,130034,76115,145628
2020-09-10 01:00,93056,130039,76116,145632
2020-09-10 02:00,93057,130039,76116,145632
2020-09-10 03:00,93058,130039,76116,145632
2020-09-10 04:00,93058,130039,76116,145632
2020-09-10 05:00,93058,130039,76119,145632
2020-09-10 06:00,93058,130041,76125,145633
2020-09-10 07:00,93063,130044,76144,145667
2020-09-10 08:00,93090,130055,76196,145744
2020-09-10 09:00,93124,130071,76273,145926
2020-09-10 10:00,93150,130094,76338,146111
2020-09-10 11:00,93177,130108,76398,146181
2020-09-10 12:00,93195,130121,76423,146209
2020-09-10 13:00,93219,130186,76466,146272
2020-09-10 14:00,93238,130218,76500,146335
2020-09-10 15:00,93262,130239,76525,146365
2020-09-10 16:00,93304,130268,76550,146377
2020-09-10 17:00,93391,130326,76583,146394
2020-09-10 18:00,93507,130426,76634,146413
2020-09-10 19:00,93591,130523,76694,146440
2020-09-10 20:00,93647,130570,76729,146458
2020-09-10 21:00,93701,130618,76748,146481
2020-09-10 22:00,93717,130658,76748,146501
2020-09-10 23:00,93722,130685,76752,146511
2020-09-11 00:00,93724,130689,76757,146517
2020-09-11 01:00,93724,130693,76758,146521
2020-09-11 02:00,93724,130693,76758,146525
2020-09-11 03:00,93724,130693,76758,146529
2020-09-11 04:00,93724,130694,76758,146530
2020-09-11 05:00,93725,130696,76758,146530
2020-09-11 06:00,93725,130697,76761,146531
2020-09-11 07:00,93728,130702,76769,146567
2020-09-11 08:00,93755,130707,76805,146632
2020-09-11 09:00,93791,130717,76866,146763
2020-09-11 10:00,93814,130727,76940,146870
2020-09-11 11:00,93823,130739,76980,146924
2020-09-11 12:00,93844,130759,77026,146947
2020-09-11 13:00,93860,130810,77045,146999
2020-09-11 14:00,93879,130842,77074,147050
2020-09-11 15:00,93911,130871,77095,147067
2020-09-11 16:00,93961,130896,77131,147076
2020-09-11 17:00,94033,130949,77205,147086
2020-09-11 18:00,94117,131017,77262,147110
2020-09-11 19:00,94191,131063,77314,147136
2020-09-11 20:00,94276,131116,77343,147158
2020-09-11 21:00,94320,131152,77366,147187
2020-09-11 22:00,94336,131168,77370,147192
2020-09-11 23:00,94348,131196,77374,147208
2020-09-12 00:00,94352,131206,77377,147218
2020-09-12 01:00,94352,131209,77379,147226
2020-09-12 02:00,94352,131209,77381,147228
2020-09-12 03:00,94352,131210,77381,147230
2020-09-12 04:00,94352,131212,77381,147230
2020-09-12 05:00,94352,131213,77383,147232
2020-09-12 06:00,94352,131215,77383,147232
2020-09-12 07:00,94355,131217,77385,147237
2020-09-12 08:00,94358,131223,77388,147241
2020-09-12 09:00,94363,131224,77398,147253
2020-09-12 10:00,94369,131226,77433,147264
2020-09-12 11:00,94385,131230,77468,147278
2020-09-12 12:00,94400,131233,77557,147298
2020-09-12 13:00,94434,131242,77614,147305
2020-09-12 14:00,94468,131242,77658,147307
2020-09-12 15:00,94512,131249,77712,147316
2020-09-12 16:00,94580,131262,77777,147325
2020-09-12 17:00,94669,131266,77816,147345
2020-09-12 18:00,94743,131275,77868,147356
2020-09-12 19:00,94812,131296,77916,147374
2020-09-12 20:00,94917,131314,77967,147388
2020-09-12 21:00,94949,131358,77984,147428
2020-09-12 22:00,94963,131372,77987,147434
2020-09-12 23:00,94969,131396,77995,147442
2020-09-13 00:00,94971,131397,77997,147449
2020-09-13 01:00,94972,131400,77998,147456
2020-09-13 02:00,94976,131401,77998,147461
2020-09-13 03:00,94980,131402,77998,147466
2020-09-13 04:00,94980,131402,77999,147466
2020-09-13 05:00,94981,131402,77999,147466
2020-09-13 06:00,94982,131402,77999,147466
2020-09-13 07:00,94982,131404,78000,147471
2020-09-13 08:00,94986,131407,78003,147477
2020-09-13 09:00,94991,131412,78010,147485
2020-09-13 10:00,95000,131417,78026,147496
2020-09-13 11:00,95022,131424,78064,147504
2020-09-13 12:00,95051,131424,78143,147513
2020-09-13 13:00,95088,131428,78203,147532
2020-09-13 14:00,95113,131438,78243,147540
2020-09-13 15:00,95167,131442,78285,147547
2020-09-13 16:00,95244,131448,78349,147554
2020-09-13 17:00,95327,131450,78420,147563
2020-09-13 18:00,95434,131469,78488,147584
2020-09-13 19:00,95516,131488,78527,147609
2020-09-13 20:00,95609,131515,78561,147632
2020-09-13 21:00,95679,131561,78578,147661
2020-09-13 22:00,95687,131578,78581,147676
2020-09-13 23:00,95691,131585,78582,147678
2020-09-14 00:00,95692,131590,78584,147679
2020-09-14 01:00,95693,131591,78584,147679
2020-09-14 02:00,95693,131591,78584,147680
2020-09-14 03:00,95693,131592,78585,147681
2020-09-14 04:00,95693,131592,78585,147681
2020-09-14 05:00,95693,131593,78585,147681
2020-09-14 06:00,95693,131593,78588,147681
2020-09-14 07:00,95695,131594,78609,147716
2020-09-14 08:00,95724,131599,78648,147794
2020-09-14 09:00,95753,131612,78718,147956
2020-09-14 10:00,95775,131636,78782,148133
2020-09-14 11:00,95800,131648,78818,148199
2020-09-14 12:00,95827,131690,78839,148232
2020-09-14 13:00,95846,131759,78853,148306
2020-09-14 14:00,95857,131794,78867,148361
2020-09-14 15:00,95873,131805,78886,148384
2020-09-14 16:00,95918,131826,78914,148394
2020-09-14 17:00,95994,131864,78966,148408
2020-09-14 18:00,96101,131929,79032,148444
2020-09-14 19:00,96205,132025,79086,148493
2020-09-14 20:00,96295,132103,79140,148521
2020-09-14 21:00,96357,132163,79155,148550
2020-09-14 22:00,96376,132201,79158,148559
2020-09-14 23:00,96387,132212,79160,148564
2020-09-15 00:00,96395,132222,79160,148566
2020-09-15 01:00,96395,132225,79160,148575
2020-09-15 02:00,96395,132225,79162,148577
2020-09-15 04:00,96395,132226,79162,148579
2020-09-15 05:00,96395,132226,79162,148579
2020-09-15 06:00,96395,132229,79167,148579
2020-09-15 07:00,96399,132233,79186,148616
2020-09-15 08:00,96431,132239,79240,148692
2020-09-15 09:00,96471,132249,79326,148861
2020-09-15 10:00,96471,132249,79326,148861
2020-09-15 11:00,96471,132249,79326,148861
2020-09-15 12:00,96471,132249,79326,148861
2020-09-15 13:00,96471,132249,79326,148861
2020-09-15 14:00,96471,132249,79326,148861
2020-09-15 15:00,96471,132249,79326,148861
2020-09-15 16:00,96471,132249,79326,148861
2020-09-15 17:00,96471,132249,79326,148861
2020-09-15 18:00,96471,132249,79326,148861
2020-09-15 19:00,96471,132249,79326,148861
2020-09-15 20:00,96471,132249,79326,148861
2020-09-15 21:00,96471,132249,79326,148861
2020-09-15 22:00,96471,132249,79326,148861
2020-09-15 23:00,96471,132249,79326,148861
2020-09-16 00:00,96471,132249,79326,148861
2020-09-16 01:00,96471,132249,79326,148861
2020-09-16 02:00,96471,132249,79326,148861
2020-09-16 03:00,96471,132249,79326,148861
2020-09-16 04:00,96471,132249,79326,148861
2020-09-16 05:00,96471,132249,79326,148861
2020-09-16 06:00,96471,132249,79326,148861
2020-09-16 07:00,96471,132249,79326,148861
2020-09-16 08:00,96471,132249,79326,148861
2020-09-16 09:00,96471,132249,79326,148861
2020-09-16 10:00,96471,132249,79326,148861
2020-09-16 11:00,96471,132249,79326,148861
2020-09-16 12:00,96471,132249,79326,148861
2020-09-16 13:00,96471,132249,79326,148861
2020-09-16 14:00,96471,132249,79326,148861
2020-09-16 15:00,96471,132249,79326,148861
2020-09-16 16:00,96471,132249,79326,148861
2020-09-16 17:00,96471,132249,79326,148861
2020-09-16 18:00,96471,132249,79326,148861
2020-09-16 19:00,96471,132249,79326,148861
2020-09-16 20:00,96471,132249,79326,148861
2020-09-16 21:00,96471,132249,79326,148861
2020-09-16 22:00,96471,132249,79326,148861
2020-09-16 23:00,96471,132249,79326,148861
2020-09-17 00:00,96471,132249,79326,148861
2020-09-17 01:00,96471,132249,79326,148861
2020-09-17 02:00,96471,132249,79326,148861
2020-09-17 03:00,96471,132249,79326,148861
2020-09-17 04:00,96471,132249,79326,148861
2020-09-17 05:00,96471,132249,79326,148861
2020-09-17 06:00,96471,132249,79326,148861
2020-09-17 07:00,96471,132249,79326,148861
2020-09-17 08:00,96471,132249,79326,148861
2020-09-17 09:00,96471,132249,79326,148861
2020-09-17 10:00,96471,132249,79326,148861
2020-09-17 11:00,96471,132249,79326,148861
2020-09-17 12:00,96471,132249,79326,148861
2020-09-17 13:00,96471,132249,79326,148861
2020-09-17 14:00,96471,132249,79326,148861
2020-09-17 15:00,96471,132249,79326,148861
2020-09-17 16:00,96471,132249,79326,148861
2020-09-17 17:00,96471,132249,79326,148861
2020-09-17 18:00,96471,132249,79326,148861
2020-09-17 19:00,96471,132249,79326,148861
2020-09-17 20:00,96471,132249,79326,148861
2020-09-17 21:00,96471,132249,79326,148861
2020-09-17 22:00,96471,132249,79326,148861
2020-09-17 23:00,96471,132249,79326,148861
2020-09-18 00:00,96471,132249,79326,148861
2020-09-18 01:00,96471,132249,79326,148861
2020-09-18 02:00,96471,132249,79326,148861
2020-09-18 03:00,96471,132249,79326,148861
2020-09-18 04:00,96471,132249,79326,148861
2020-09-18 05:00,96471,132249,79326,148861
2020-09-18 06:00,96471,132249,79326,148861
2020-09-18 07:00,96471,132249,79326,148861
2020-09-18 08:00,96471,132249,79326,148861
2020-09-18 09:00,96471,132249,79326,148861
2020-09-18 10:00,96471,132249,79326,148861
2020-09-18 11:00,96471,132249,79326,148861
2020-09-18 12:00,96471,132249,79326,148861
2020-09-18 13:00,96471,132249,79326,148861
2020-09-18 14:00,96471,132249,79326,148861
2020-09-18 15:00,96471,132249,79326,148861
2020-09-18 16:00,96471,132249,79326,148861
2020-09-18 17:00,96471,132249,79326,148861
2020-09-18 18:00,96471,132249,79326,148861
2020-09-18 19:00,96471,132249,79326,148861
2020-09-18 20:00,96471,132249,79326,148861
2020-09-18 21:00,96471,132249,79326,148861
2020-09-18 22:00,96471,132249,79326,148861
2020-09-18 23:00,96471,132249,79326,148861
2020-09-19 00:00,96471,132249,79326,148861
2020-09-19 01:00,96471,132249,79326,148861
2020-09-19 02:00,96471,132249,79326,148861
2020-09-19 03:00,96471,132249,79326,148861
2020-09-19 04:00,96471,132249,79326,148861
2020-09-19 05:00,96471,132249,79326,148861
2020-09-19 06:00,96471,132249,79326,148861
2020-09-19 07:00,96471,132249,79326,148861
2020-09-19 08:00,96471,132249,79326,148861
2020-09-19 09:00,96471,132249,79326,148861
2020-09-19 10:00,96475,132253,79351,148885
2020-09-19 11:00,96491,132258,79397,148898
2020-09-19 12:00,96517,132264,79454,148906
2020-09-19 13:00,96546,132274,79512,148918
2020-09-19 14:00,96590,132288,79560,148933
2020-09-19 15:00,96638,132295,79614,148940
2020-09-19 16:00,96694,132304,79672,148954
2020-09-19 17:00,96757,132311,79726,148966
2020-09-19 18:00,96820,132325,79785,148992
2020-09-19 19:00,96917,132352,79833,149016
2020-09-19 20:00,96971,132378,79874,149031
2020-09-19 21:00,97015,132396,79880,149035
2020-09-19 22:00,97028,132413,79883,149038
2020-09-19 23:00,97033,132421,79884,149041
2020-09-20 00:00,97036,132425,79884,149041
2020-09-20 01:00,97037,132432,79885,149043
2020-09-20 02:00,97037,132433,79886,149044
2020-09-20 03:00,97037,132434,79887,149045
2020-09-20 04:00,97037,132434,79887,149045
2020-09-20 05:00,97037,132435,79887,149045
2020-09-20 06:00,97037,132435,79889,149046
2020-09-20 07:00,97038,132436,79892,149049
2020-09-20 08:00,97039,132439,79894,149059
2020-09-20 09:00,97042,132440,79902,149071
2020-09-20 10:00,97045,132443,79913,149084
2020-09-20 11:00,97059,132446,79941,149092
2020-09-20 12:00,97080,132450,79997,149107
2020-09-20 13:00,97123,132463,80039,149118
2020-09-20 15:00,97232,132482,80138,149145
2020-09-20 16:00,97309,132490,80216,149152
2020-09-20 17:00,97381,132496,80302,149163
2020-09-20 18:00,97471,132510,80364,149179
2020-09-20 19:00,97563,132527,80412,149201
2020-09-20 20:00,97633,132561,80431,149213
2020-09-20 21:00,97663,132580,80437,149228
2020-09-20 22:00,97672,132607,80437,149233
2020-09-20 23:00,97675,132615,80439,149238
2020-09-21 00:00,97675,132615,80440,149241
2020-09-21 01:00,97675,132617,80440,149241
2020-09-21 02:00,97675,132618,80440,149243
2020-09-21 03:00,97675,132619,80441,149244
2020-09-21 04:00,97675,132620,80441,149244
2020-09-21 05:00,97675,132620,80442,149244
2020-09-21 06:00,97676,132620,80444,149244
2020-09-21 07:00,97679,132623,80460,149273
2020-09-21 08:00,97705,132628,80506,149344
2020-09-21 09:00,97730,132643,80564,149487
2020-09-21 10:00,97755,132658,80632,149641
2020-09-21 11:00,97771,132668,80662,149703
2020-09-21 12:00,97786,132706,80674,149733
2020-09-21 13:00,97801,132781,80693,149831
2020-09-21 14:00,97822,132813,80715,149901
2020-09-21 15:00,97860,132831,80762,149922
2020-09-21 16:00,97902,132860,80791,149931
2020-09-21 17:00,97974,132901,80840,149941
2020-09-21 18:00,98061,132978,80905,149964
2020-09-21 19:00,98127,133053,80961,150012
2020-09-21 20:00,98219,133113,81007,150043
2020-09-21 21:00,98251,133167,81017,150059
2020-09-21 22:00,98267,133186,81021,150062
2020-09-21 23:00,98276,133201,81026,150064
2020-09-22 00:00,98278,133202,81028,150066
2020-09-22 01:00,98278,133205,81028,150074
2020-09-22 02:00,98279,133205,81030,150074
2020-09-22 03:00,98279,133207,81030,150075
2020-09-22 04:00,98279,133207,81030,150075
2020-09-22 05:00,98279,133207,81030,150075
2020-09-22 06:00,98280,133210,81033,150075
2020-09-22 07:00,98283,133213,81054,150108
2020-09-22 08:00,98302,133215,81107,150190
2020-09-22 10:00,98359,133235,81247,150532
2020-09-22 11:00,98384,133256,81283,150603
2020-09-22 12:00,98395,133294,81313,150636
2020-09-22 13:00,98417,133350,81340,150702
2020-09-22 14:00,98439,133379,81358,150762
2020-09-22 15:00,98466,133397,81378,150778
2020-09-22 16:00,98504,133430,81418,150790
2020-09-22 17:00,98595,133477,81483,150798
2020-09-22 18:00,98699,133571,81555,150832
2020-09-22 19:00,98790,133662,81640,150883
2020-09-22 20:00,98881,133742,81679,150918
2020-09-22 21:00,98927,133812,81691,150939
2020-09-22 22:00,98953,133833,81692,150944
2020-09-22 23:00,98956,133848,81696,150945
2020-09-23 00:00,98956,133853,81698,150964
2020-09-23 01:00,98957,133854,81700,150965
2020-09-23 02:00,98957,133855,81701,150965
2020-09-23 03:00,98957,133856,81702,150967
2020-09-23 04:00,98957,133857,81702,150967
2020-09-23 05:00,98957,133857,81703,150967
2020-09-23 07:00,98960,133866,81727,150994
2020-09-23 08:00,98974,133874,81769,151069
2020-09-25 12:00,98995,133884,81826,151229
2020-09-25 13:00,98995,133884,81826,151229
2020-09-25 14:00,98995,133884,81826,151229
2020-09-25 15:00,98995,133884,81826,151229
2020-09-25 16:00,98995,133884,81826,151229
2020-09-25 17:00,98995,133884,81826,151229
2020-09-25 18:00,98995,133884,81826,151229
2020-09-25 19:00,98995,133884,81826,151229
2020-09-25 20:00,98995,133884,81826,151229
2020-09-25 21:00,98995,133884,81826,151229
2020-09-25 22:00,98995,133884,81826,151229
2020-09-25 23:00,98995,133884,81826,151229
2020-09-26 00:00,98995,133884,81826,151229
2020-09-26 01:00,98995,133884,81826,151229
2020-09-26 02:00,98995,133884,81826,151229
2020-09-26 03:00,98995,133884,81826,151229
2020-09-26 04:00,98995,133884,81826,151229
2020-09-26 05:00,98995,133884,81826,151229
2020-09-26 06:00,98995,133884,81826,151229
2020-09-26 07:00,98995,133884,81826,151229
2020-09-26 08:00,98995,133884,81826,151229
2020-09-26 09:00,98995,133884,81826,151229
2020-09-26 10:00,98995,133884,81826,151229
2020-09-26 11:00,98995,133884,81826,151229
2020-09-26 12:00,98995,133884,81826,151229
2020-09-26 13:00,98995,133884,81826,151229
2020-09-26 14:00,98995,133884,81826,151229
2020-09-26 15:00,98995,133884,81826,151229
2020-09-26 16:00,98995,133884,81826,151229
2020-09-26 17:00,98995,133884,81826,151229
2020-09-26 18:00,98995,133884,81826,151229
2020-09-26 19:00,98995,133884,81826,151229
2020-09-26 20:00,98995,133884,81826,151229
2020-09-26 21:00,98995,133884,81826,151229
2020-09-26 22:00,98995,133884,81826,151229
2020-09-26 23:00,98995,133884,81826,151229
2020-09-27 00:00,98995,133884,81826,151229
2020-09-27 01:00,98995,133884,81826,151229
2020-09-27 02:00,98995,133884,81826,151229
2020-09-27 03:00,98995,133884,81826,151229
2020-09-27 04:00,98995,133884,81826,151229
2020-09-27 05:00,98995,133884,81826,151229
2020-09-27 06:00,98995,133884,81826,151229
2020-09-27 07:00,98995,133884,81826,151229
2020-09-27 08:00,98995,133884,81826,151229
2020-09-27 09:00,98995,133884,81826,151229
2020-09-27 10:00,98995,133884,81826,151229
2020-09-27 11:00,98995,133884,81826,151229
2020-09-27 12:00,98995,133884,81826,151229
2020-09-27 13:00,98995,133884,81826,151229
2020-09-27 14:00,98995,133884,81826,151229
2020-09-27 15:00,98995,133884,81826,151229
2020-09-27 16:00,98995,133884,81826,151229
2020-09-27 17:00,98995,133884,81826,151229
2020-09-27 18:00,98995,133884,81826,151229
2020-09-27 19:00,98995,133884,81826,151229
2020-09-27 20:00,98995,133884,81826,151229
2020-09-27 21:00,98995,133884,81826,151229
2020-09-27 22:00,98995,133884,81826,151229
2020-09-27 23:00,98995,133884,81826,151229
2020-09-28 00:00,98995,133884,81826,151229
2020-09-28 01:00,98995,133884,81826,151229
2020-09-28 02:00,98995,133884,81826,151229
2020-09-28 03:00,98995,133884,81826,151229
2020-09-28 04:00,98995,133884,81826,151229
2020-09-28 05:00,98995,133884,81826,151229
2020-09-28 06:00,98995,133884,81826,151229
2020-09-28 07:00,98995,133884,81826,151229
2020-09-28 08:00,98995,133884,81826,151229
2020-09-28 09:00,98995,133884,81826,151229
2020-09-28 10:00,98995,133884,81826,151229
2020-09-28 11:00,98995,133884,81826,151229
2020-09-28 12:00,98995,133884,81826,151229
2020-09-28 13:00,98995,133884,81826,151229
2020-09-28 14:00,98995,133884,81826,151229
2020-09-28 15:00,98995,133884,81826,151229
2020-09-28 16:00,98995,133884,81826,151229
2020-09-28 17:00,98995,133884,81826,151229
2020-09-28 18:00,98995,133884,81826,151229
2020-09-28 19:00,98995,133884,81826,151229
2020-09-28 20:00,98995,133884,81826,151229
2020-09-28 21:00,98995,133884,81826,151229
2020-09-28 22:00,98995,133884,81826,151229
2020-09-28 23:00,98995,133884,81826,151229
2020-09-29 00:00,98995,133884,81826,151229
2020-09-29 01:00,98995,133884,81826,151229
2020-09-29 02:00,98995,133884,81826,151229
2020-09-29 03:00,98995,133884,81826,151229
2020-09-29 04:00,98995,133884,81826,151229
2020-09-29 05:00,98995,133884,81826,151229
2020-09-29 06:00,98995,133884,81826,151229
2020-09-29 07:00,98995,133884,81826,151229
2020-09-29 08:00,98995,133884,81826,151229
2020-09-29 09:00,98995,133884,81826,151229
2020-09-29 10:00,98995,133884,81826,151229
2020-09-29 11:00,98995,133884,81826,151229
2020-09-29 12:00,98995,133884,81826,151229
2020-09-29 14:00,99010,133987,81833,151361
2020-09-29 15:00,99020,134014,81839,151375
2020-09-29 16:00,99032,134039,81846,151384
2020-09-29 17:00,99055,134121,81862,151400
2020-09-29 18:00,99105,134257,81882,151431
2020-09-29 19:00,99146,134350,81906,151460
2020-09-29 20:00,99169,134408,81911,151482
2020-09-29 21:00,99181,134450,81915,151492
2020-09-29 22:00,99185,134469,81915,151503
2020-09-29 23:00,99188,134481,81919,151506
2020-09-30 00:00,99188,134482,81919,151514
2020-09-30 01:00,99188,134484,81920,151515
2020-09-30 02:00,99188,134485,81920,151515
