time,cyklisté,chodci
Lidická A,,do centra,z centra
2020-10-06 11:00,4855,12634,60480,10700
2020-10-06 12:00,4855,12634,60498,10700
2020-10-06 13:00,4855,12634,60525,10700
2020-10-06 14:00,4855,12634,60546,10700
2020-10-06 15:00,4855,12634,60571,10700
2020-10-06 16:00,4855,12634,60614,10700
2020-10-06 17:00,4855,12634,60649,10700
2020-10-06 18:00,4855,12634,60695,10700
2020-10-06 19:00,4855,12634,60741,10700
2020-10-06 20:00,4855,12634,60779,10700
2020-10-06 21:00,4855,12634,60803,10700
2020-10-06 22:00,4855,12634,60816,10700
2020-10-06 23:00,4855,12634,60819,10700
2020-10-07 00:00,4855,12634,60825,10700
2020-10-07 01:00,4855,12634,60828,10700
2020-10-07 02:00,4855,12634,60828,10700
2020-10-07 03:00,4855,12634,60828,10700
2020-10-07 04:00,4855,12634,60828,10700
2020-10-07 05:00,4855,12634,60829,10700
2020-10-07 06:00,4855,12634,60833,10700
2020-10-07 07:00,4855,12634,60841,10700
2020-10-07 08:00,4855,12634,60856,10700
2020-10-07 09:00,4855,12634,60898,10700
2020-10-07 10:00,4855,12634,60934,10700
2020-10-07 11:00,4855,12634,60960,10700
2020-10-07 12:00,4855,12634,60976,10700
2020-10-07 13:00,4855,12634,60998,10700
2020-10-07 14:00,4855,12634,61018,10700
2020-10-07 15:00,4855,12634,61054,10700
2020-10-07 16:00,4855,12634,61080,10700
2020-10-07 17:00,4855,12634,61115,10700
2020-10-07 18:00,4855,12634,61147,10700
2020-10-07 19:00,4855,12634,61192,10700
2020-10-07 20:00,4855,12634,61220,10700
2020-10-07 21:00,4855,12634,61241,10700
2020-10-07 22:00,4855,12634,61253,10700
2020-10-07 23:00,4855,12634,61262,10700
2020-10-08 00:00,4855,12634,61267,10700
2020-10-08 01:00,4855,12634,61272,10700
2020-10-08 02:00,4855,12634,61273,10700
2020-10-08 03:00,4855,12634,61274,10700
2020-10-08 04:00,4855,12634,61274,10700
2020-10-08 05:00,4855,12634,61274,10700
2020-10-08 06:00,4855,12634,61275,10700
2020-10-08 07:00,4855,12634,61291,10700
2020-10-08 08:00,4855,12634,61315,10700
2020-10-08 09:00,4855,12634,61347,10700
2020-10-08 10:00,4855,12634,61385,10700
2020-10-08 11:00,4855,12634,61409,10700
2020-10-08 12:00,4855,12634,61429,10700
2020-10-08 13:00,4855,12634,61446,10700
2020-10-08 14:00,4855,12634,61476,10700
2020-10-08 15:00,4855,12634,61499,10700
2020-10-08 16:00,4855,12634,61524,10700
2020-10-08 17:00,4855,12634,61558,10700
2020-10-08 18:00,4855,12634,61593,10700
2020-10-08 19:00,4855,12634,61640,10700
2020-10-08 20:00,4855,12634,61675,10700
2020-10-08 21:00,4855,12634,61692,10700
2020-10-08 22:00,4855,12634,61701,10700
2020-10-08 23:00,4855,12634,61707,10700
2020-10-09 00:00,4855,12634,61719,10700
2020-10-09 01:00,4855,12634,61720,10700
2020-10-09 02:00,4855,12634,61721,10700
2020-10-09 03:00,4855,12634,61723,10700
2020-10-09 04:00,4855,12634,61723,10700
2020-10-09 05:00,4855,12634,61724,10700
2020-10-09 06:00,4855,12634,61725,10700
2020-10-09 07:00,4855,12634,61736,10700
2020-10-09 08:00,4855,12634,61736,10700
2020-10-09 09:00,4855,12634,61765,10700
2020-10-09 10:00,4855,12634,61800,10700
2020-10-09 11:00,4855,12634,61827,10700
2020-10-09 12:00,4855,12634,61851,10700
2020-10-09 13:00,4855,12634,61878,10700
2020-10-09 14:00,4855,12634,61910,10700
2020-10-09 15:00,4855,12634,61938,10700
2020-10-09 16:00,4855,12634,61980,10700
2020-10-09 17:00,4855,12634,62016,10700
2020-10-09 18:00,4855,12634,62074,10700
2020-10-09 19:00,4855,12634,62104,10700
2020-10-09 20:00,4855,12634,62131,10700
2020-10-09 21:00,4855,12634,62141,10700
2020-10-09 22:00,4855,12634,62148,10700
2020-10-09 23:00,4855,12634,62158,10700
2020-10-10 00:00,4855,12634,62161,10700
2020-10-10 01:00,4855,12634,62162,10700
2020-10-10 02:00,4855,12634,62162,10700
2020-10-10 03:00,4855,12634,62163,10700
2020-10-10 04:00,4855,12634,62163,10700
2020-10-10 05:00,4855,12634,62164,10700
2020-10-10 06:00,4855,12634,62165,10700
2020-10-10 07:00,4855,12634,62167,10700
2020-10-10 08:00,4855,12634,62171,10700
2020-10-10 09:00,4855,12634,62175,10700
2020-10-10 10:00,4855,12634,62186,10700
2020-10-10 11:00,4855,12634,62211,10700
2020-10-10 12:00,4855,12634,62228,10700
2020-10-10 13:00,4855,12634,62255,10700
2020-10-10 14:00,4855,12634,62271,10700
2020-10-10 15:00,4855,12634,62286,10700
2020-10-10 16:00,4855,12634,62303,10700
2020-10-10 17:00,4855,12634,62323,10700
2020-10-10 18:00,4855,12634,62344,10700
2020-10-10 19:00,4855,12634,62349,10700
2020-10-10 20:00,4855,12634,62357,10700
2020-10-10 21:00,4855,12634,62363,10700
2020-10-10 22:00,4855,12634,62370,10700
2020-10-10 23:00,4855,12634,62373,10700
2020-10-11 00:00,4855,12634,62374,10700
2020-10-11 01:00,4855,12634,62377,10700
2020-10-11 02:00,4855,12634,62377,10700
2020-10-11 03:00,4855,12634,62380,10700
2020-10-11 04:00,4855,12634,62380,10700
2020-10-11 05:00,4855,12634,62380,10700
2020-10-11 06:00,4855,12634,62380,10700
2020-10-11 07:00,4855,12634,62380,10700
2020-10-11 08:00,4855,12634,62383,10700
2020-10-11 09:00,4855,12634,62384,10700
2020-10-11 10:00,4855,12634,62385,10700
2020-10-11 11:00,4855,12634,62397,10700
2020-10-11 12:00,4855,12634,62407,10700
2020-10-11 13:00,4855,12634,62421,10700
2020-10-11 14:00,4855,12634,62438,10700
2020-10-11 15:00,4855,12634,62448,10700
2020-10-11 16:00,4855,12634,62457,10700
2020-10-11 17:00,4855,12634,62470,10700
2020-10-11 18:00,4855,12634,62487,10700
2020-10-11 19:00,4855,12634,62500,10700
2020-10-11 20:00,4855,12634,62515,10700
2020-10-11 21:00,4855,12634,62526,10700
2020-10-11 22:00,4855,12634,62531,10700
2020-10-11 23:00,4855,12634,62533,10700
2020-10-12 00:00,4855,12634,62534,10700
2020-10-12 01:00,4855,12634,62535,10700
2020-10-12 02:00,4855,12634,62535,10700
2020-10-12 03:00,4855,12634,62535,10700
2020-10-12 04:00,4855,12634,62535,10700
2020-10-12 05:00,4855,12634,62535,10700
2020-10-12 06:00,4855,12634,62535,10700
2020-10-12 07:00,4855,12634,62537,10700
2020-10-12 08:00,4855,12634,62543,10700
2020-10-12 09:00,4855,12634,62556,10700
2020-10-12 10:00,4855,12634,62572,10700
2020-10-12 11:00,4855,12634,62580,10700
2020-10-12 12:00,4855,12634,62584,10700
2020-10-12 13:00,4855,12634,62592,10700
2020-10-12 14:00,4855,12634,62604,10700
2020-10-12 15:00,4855,12634,62622,10700
2020-10-12 16:00,4855,12634,62636,10700
2020-10-12 17:00,4855,12634,62649,10700
2020-10-12 18:00,4855,12634,62666,10700
2020-10-12 19:00,4855,12634,62680,10700
2020-10-12 20:00,4855,12634,62693,10700
2020-10-12 21:00,4855,12634,62701,10700
2020-10-12 22:00,4855,12634,62713,10700
2020-10-12 23:00,4855,12634,62714,10700
2020-10-13 00:00,4855,12634,62716,10700
2020-10-13 01:00,4855,12634,62718,10700
2020-10-13 02:00,4855,12634,62718,10700
2020-10-13 03:00,4855,12634,62718,10700
2020-10-13 04:00,4855,12634,62718,10700
2020-10-13 05:00,4855,12634,62719,10700
2020-10-13 06:00,4855,12634,62720,10700
2020-10-13 07:00,4855,12634,62722,10700
2020-10-13 08:00,4855,12634,62730,10700
2020-10-13 09:00,4855,12634,62743,10700
2020-10-13 10:00,4855,12634,62757,10700
2020-10-13 11:00,4855,12634,62764,10700
2020-10-13 12:00,4855,12634,62766,10700
2020-10-13 13:00,4855,12634,62776,10700
2020-10-13 14:00,4855,12634,62791,10700
2020-10-13 15:00,4855,12634,62797,10700
2020-10-13 16:00,4855,12634,62804,10700
2020-10-13 17:00,4855,12634,62812,10700
2020-10-13 18:00,4855,12634,62819,10700
2020-10-13 19:00,4855,12634,62822,10700
2020-10-13 20:00,4855,12634,62827,10700
2020-10-13 21:00,4855,12634,62829,10700
2020-10-13 22:00,4855,12634,62831,10700
2020-10-13 23:00,4855,12634,62831,10700
2020-10-14 00:00,4855,12634,62831,10700
2020-10-14 01:00,4855,12634,62831,10700
2020-10-14 02:00,4855,12634,62831,10700
2020-10-14 03:00,4855,12634,62831,10700
2020-10-14 04:00,4855,12634,62831,10700
2020-10-14 05:00,4855,12634,62831,10700
2020-10-14 06:00,4855,12634,62831,10700
2020-10-14 07:00,4855,12634,62832,10700
2020-10-14 08:00,4855,12634,62834,10700
2020-10-14 09:00,4855,12634,62845,10700
2020-10-14 10:00,4855,12634,62855,10700
2020-10-14 11:00,4855,12634,62865,10700
2020-10-14 12:00,4855,12634,62871,10700
2020-10-14 13:00,4855,12634,62882,10700
2020-10-14 14:00,4855,12634,62892,10700
2020-10-14 15:00,4855,12634,62895,10700
2020-10-14 16:00,4855,12634,62906,10700
2020-10-14 17:00,4855,12634,62915,10700
2020-10-14 18:00,4855,12634,62926,10700
2020-10-14 19:00,4855,12634,62936,10700
2020-10-14 20:00,4855,12634,62940,10700
2020-10-14 21:00,4855,12634,62943,10700
2020-10-14 22:00,4855,12634,62946,10700
2020-10-14 23:00,4855,12634,62947,10700
2020-10-15 00:00,4855,12634,62948,10700
2020-10-15 01:00,4855,12634,62948,10700
2020-10-15 02:00,4855,12634,62948,10700
2020-10-15 03:00,4855,12634,62948,10700
2020-10-15 04:00,4855,12634,62948,10700
2020-10-15 05:00,4855,12634,62948,10700
2020-10-15 06:00,4855,12634,62949,10700
2020-10-15 07:00,4855,12634,62955,10700
2020-10-15 08:00,4855,12634,62966,10700
2020-10-15 09:00,4855,12634,62980,10700
2020-10-15 10:00,4855,12634,63001,10700
2020-10-15 11:00,4855,12634,63027,10700
2020-10-15 12:00,4855,12634,63027,10700
2020-10-15 13:00,4855,12634,63044,10700
2020-10-15 14:00,4855,12634,63071,10700
2020-10-15 15:00,4855,12634,63091,10700
2020-10-15 16:00,4855,12634,63114,10700
2020-10-15 17:00,4855,12634,63134,10700
2020-10-15 18:00,4855,12634,63176,10700
2020-10-15 19:00,4855,12634,63198,10700
2020-10-15 20:00,4855,12634,63212,10700
2020-10-15 21:00,4855,12634,63221,10700
2020-10-15 22:00,4855,12634,63232,10700
2020-10-15 23:00,4855,12634,63233,10700
2020-10-16 00:00,4855,12634,63234,10700
2020-10-16 01:00,4855,12634,63235,10700
2020-10-16 02:00,4855,12634,63235,10700
2020-10-16 03:00,4855,12634,63235,10700
2020-10-16 04:00,4855,12634,63235,10700
2020-10-16 05:00,4855,12634,63236,10700
2020-10-16 06:00,4855,12634,63237,10700
2020-10-16 07:00,4855,12634,63242,10700
2020-10-16 08:00,4855,12634,63251,10700
2020-10-16 09:00,4855,12634,63260,10700
2020-10-16 10:00,4855,12634,63277,10700
2020-10-16 11:00,4855,12634,63288,10700
2020-10-16 12:00,4855,12634,63298,10700
2020-10-16 13:00,4855,12634,63306,10700
2020-10-16 14:00,4855,12634,63319,10700
2020-10-16 15:00,4855,12634,63329,10700
2020-10-16 16:00,4855,12634,63346,10700
2020-10-16 17:00,4855,12634,63354,10700
2020-10-16 18:00,4855,12634,63365,10700
2020-10-16 19:00,4855,12634,63384,10700
2020-10-16 20:00,4855,12634,63385,10700
2020-10-16 21:00,4855,12634,63389,10700
2020-10-16 22:00,4855,12634,63393,10700
2020-10-16 23:00,4855,12634,63395,10700
2020-10-17 00:00,4855,12634,63395,10700
2020-10-17 01:00,4855,12634,63396,10700
2020-10-17 02:00,4855,12634,63396,10700
2020-10-17 03:00,4855,12634,63396,10700
2020-10-17 04:00,4855,12634,63396,10700
2020-10-17 05:00,4855,12634,63396,10700
2020-10-17 06:00,4855,12634,63396,10700
2020-10-17 07:00,4855,12634,63396,10700
2020-10-17 08:00,4855,12634,63396,10700
2020-10-17 09:00,4855,12634,63398,10700
2020-10-17 10:00,4855,12634,63399,10700
2020-10-17 11:00,4855,12634,63410,10700
2020-10-17 12:00,4855,12634,63426,10700
2020-10-17 13:00,4855,12634,63443,10700
2020-10-17 14:00,4855,12634,63452,10700
2020-10-17 15:00,4855,12634,63463,10700
2020-10-17 16:00,4855,12634,63479,10700
2020-10-17 17:00,4855,12634,63487,10700
2020-10-17 18:00,4855,12634,63501,10700
2020-10-17 19:00,4855,12634,63515,10700
2020-10-17 20:00,4855,12634,63520,10700
2020-10-17 21:00,4855,12634,63524,10700
2020-10-17 22:00,4855,12634,63527,10700
2020-10-17 23:00,4855,12634,63528,10700
2020-10-18 00:00,4855,12634,63531,10700
2020-10-18 01:00,4855,12634,63532,10700
2020-10-18 02:00,4855,12634,63532,10700
2020-10-18 03:00,4855,12634,63533,10700
2020-10-18 04:00,4855,12634,63533,10700
2020-10-18 05:00,4855,12634,63533,10700
2020-10-18 06:00,4855,12634,63533,10700
2020-10-18 07:00,4855,12634,63534,10700
2020-10-18 08:00,4855,12634,63536,10700
2020-10-18 09:00,4855,12634,63536,10700
2020-10-18 10:00,4855,12634,63537,10700
2020-10-18 11:00,4855,12634,63545,10700
2020-10-18 12:00,4855,12634,63555,10700
2020-10-18 13:00,4855,12634,63565,10700
2020-10-18 14:00,4855,12634,63578,10700
2020-10-18 15:00,4855,12634,63600,10700
2020-10-18 16:00,4855,12634,63615,10700
2020-10-18 17:00,4855,12634,63634,10700
2020-10-18 18:00,4855,12634,63654,10700
2020-10-18 19:00,4855,12634,63662,10700
2020-10-18 20:00,4855,12634,63670,10700
2020-10-18 21:00,4855,12634,63678,10700
2020-10-18 22:00,4855,12634,63680,10700
2020-10-18 23:00,4855,12634,63685,10700
2020-10-19 00:00,4855,12634,63686,10700
2020-10-19 01:00,4855,12634,63686,10700
2020-10-19 02:00,4855,12634,63686,10700
2020-10-19 03:00,4855,12634,63686,10700
2020-10-19 04:00,4855,12634,63687,10700
2020-10-19 05:00,4855,12634,63688,10700
2020-10-19 06:00,4855,12634,63688,10700
2020-10-19 07:00,4855,12634,63692,10700
2020-10-19 08:00,4855,12634,63702,10700
2020-10-19 09:00,4855,12634,63719,10700
2020-10-19 10:00,4855,12634,63740,10700
2020-10-19 11:00,4855,12634,63763,10700
2020-10-19 12:00,4855,12634,63778,10700
2020-10-19 13:00,4855,12634,63794,10700
2020-10-19 14:00,4855,12634,63813,10700
2020-10-19 15:00,4855,12634,63840,10700
2020-10-19 16:00,4855,12634,63857,10700
2020-10-19 17:00,4855,12634,63885,10700
2020-10-19 18:00,4855,12634,63918,10700
2020-10-19 19:00,4855,12634,63957,10700
2020-10-19 20:00,4855,12634,63982,10700
2020-10-19 21:00,4855,12634,63992,10700
2020-10-19 22:00,4855,12634,63996,10700
2020-10-19 23:00,4855,12634,63997,10700
2020-10-20 00:00,4855,12634,63998,10700
2020-10-20 01:00,4855,12634,64003,10700
2020-10-20 02:00,4855,12634,64004,10700
2020-10-20 03:00,4855,12634,64004,10700
2020-10-20 04:00,4855,12634,64004,10700
2020-10-20 05:00,4855,12634,64005,10700
2020-10-20 06:00,4855,12634,64006,10700
2020-10-20 07:00,4855,12634,64009,10700
2020-10-20 08:00,4855,12634,64033,10700
2020-10-20 09:00,4855,12634,64058,10700
2020-10-20 10:00,4855,12634,64091,10700
2020-10-20 11:00,4855,12634,64106,10700
2020-10-20 12:00,4855,12634,64119,10700
2020-10-20 13:00,4855,12634,64136,10700
2020-10-20 14:00,4855,12634,64159,10700
2020-10-20 15:00,4855,12634,64180,10700
2020-10-20 16:00,4855,12634,64203,10700
2020-10-20 17:00,4855,12634,64226,10700
2020-10-20 18:00,4855,12634,64262,10700
2020-10-20 19:00,4855,12634,64296,10700
2020-10-20 20:00,4855,12634,64317,10700
2020-10-20 21:00,4855,12634,64329,10700
2020-10-20 22:00,4855,12634,64332,10700
2020-10-20 23:00,4855,12634,64335,10700
2020-10-21 00:00,4855,12634,64338,10700
2020-10-21 01:00,4855,12634,64338,10700
2020-10-21 02:00,4855,12634,64340,10700
2020-10-21 03:00,4855,12634,64340,10700
2020-10-21 04:00,4855,12634,64341,10700
2020-10-21 05:00,4855,12634,64343,10700
2020-10-21 06:00,4855,12634,64344,10700
2020-10-21 07:00,4855,12634,64350,10700
2020-10-21 08:00,4855,12634,64366,10700
2020-10-21 09:00,4855,12634,64393,10700
2020-10-21 10:00,4855,12634,64428,10700
2020-10-21 11:00,4855,12634,64451,10700
2020-10-21 12:00,4855,12634,64465,10700
2020-10-21 13:00,4855,12634,64481,10700
2020-10-21 14:00,4855,12634,64505,10700
2020-10-21 15:00,4855,12634,64532,10700
2020-10-21 16:00,4855,12634,64556,10700
2020-10-21 17:00,4855,12634,64586,10700
2020-10-21 18:00,4855,12634,64615,10700
2020-10-21 19:00,4855,12634,64656,10700
2020-10-21 20:00,4855,12634,64680,10700
2020-10-21 21:00,4855,12634,64695,10700
2020-10-21 22:00,4855,12634,64698,10700
2020-10-21 23:00,4855,12634,64706,10700
2020-10-22 00:00,4855,12634,64708,10700
2020-10-22 01:00,4855,12634,64708,10700
2020-10-22 02:00,4855,12634,64709,10700
2020-10-22 03:00,4855,12634,64709,10700
2020-10-22 04:00,4855,12634,64710,10700
2020-10-22 05:00,4855,12634,64710,10700
2020-10-22 06:00,4855,12634,64713,10700
2020-10-22 07:00,4855,12634,64720,10700
2020-10-22 08:00,4855,12634,64739,10700
2020-10-22 09:00,4855,12634,64764,10700
2020-10-22 10:00,4855,12634,64787,10700
2020-10-22 11:00,4855,12634,64806,10700
2020-10-22 12:00,4855,12634,64819,10700
2020-10-22 13:00,4855,12634,64831,10700
2020-10-22 14:00,4855,12634,64849,10700
2020-10-22 15:00,4855,12634,64868,10700
2020-10-22 16:00,4855,12634,64894,10700
2020-10-22 17:00,4855,12634,64918,10700
2020-10-22 18:00,4855,12634,64945,10700
2020-10-22 19:00,4855,12634,64980,10700
2020-10-22 20:00,4855,12634,64993,10700
2020-10-22 21:00,4855,12634,65002,10700
2020-10-22 22:00,4855,12634,65008,10700
2020-10-22 23:00,4855,12634,65011,10700
2020-10-23 00:00,4855,12634,65012,10700
2020-10-23 01:00,4855,12634,65015,10700
2020-10-23 02:00,4855,12634,65015,10700
2020-10-23 03:00,4855,12634,65015,10700
2020-10-23 04:00,4855,12634,65016,10700
2020-10-23 05:00,4855,12634,65016,10700
2020-10-23 06:00,4855,12634,65019,10700
2020-10-23 07:00,4855,12634,65020,10700
2020-10-23 08:00,4855,12634,65036,10700
2020-10-23 09:00,4855,12634,65052,10700
2020-10-23 10:00,4855,12634,65074,10700
2020-10-23 11:00,4855,12634,65089,10700
2020-10-23 12:00,4855,12634,65106,10700
2020-10-23 13:00,4855,12634,65128,10700
2020-10-23 14:00,4855,12634,65150,10700
2020-10-23 15:00,4855,12634,65191,10700
2020-10-23 16:00,4855,12634,65213,10700
2020-10-23 17:00,4855,12634,65242,10700
2020-10-23 18:00,4855,12634,65268,10700
2020-10-23 19:00,4855,12634,65298,10700
2020-10-23 20:00,4855,12634,65313,10700
2020-10-23 21:00,4855,12634,65318,10700
2020-10-23 22:00,4855,12634,65325,10700
2020-10-23 23:00,4855,12634,65326,10700
2020-10-24 00:00,4855,12634,65329,10700
2020-10-24 01:00,4855,12634,65332,10700
2020-10-24 02:00,4855,12634,65333,10700
2020-10-24 03:00,4855,12634,65333,10700
2020-10-24 04:00,4855,12634,65333,10700
2020-10-24 05:00,4855,12634,65333,10700
2020-10-24 06:00,4855,12634,65333,10700
2020-10-24 07:00,4855,12634,65335,10700
2020-10-24 08:00,4855,12634,65338,10700
2020-10-24 09:00,4855,12634,65340,10700
2020-10-24 10:00,4855,12634,65343,10700
2020-10-24 11:00,4855,12634,65348,10700
2020-10-24 12:00,4855,12634,65350,10700
2020-10-24 13:00,4855,12634,65358,10700
2020-10-24 14:00,4855,12634,65369,10700
2020-10-24 15:00,4855,12634,65386,10700
2020-10-24 16:00,4855,12634,65401,10700
2020-10-24 17:00,4855,12634,65422,10700
2020-10-24 18:00,4855,12634,65440,10700
2020-10-24 19:00,4855,12634,65450,10700
2020-10-24 20:00,4855,12634,65456,10700
2020-10-24 21:00,4855,12634,65462,10700
2020-10-24 22:00,4855,12634,65464,10700
2020-10-24 23:00,4855,12634,65466,10700
2020-10-25 00:00,4855,12634,65467,10700
2020-10-25 01:00,4855,12634,65467,10700
2020-10-25 02:00,4855,12634,65467,10700
2020-10-25 03:00,4855,12634,65470,10700
2020-10-25 04:00,4855,12634,65470,10700
2020-10-25 05:00,4855,12634,65470,10700
2020-10-25 06:00,4855,12634,65470,10700
2020-10-25 07:00,4855,12634,65471,10700
2020-10-25 08:00,4855,12634,65471,10700
2020-10-25 09:00,4855,12634,65478,10700
2020-10-25 10:00,4855,12634,65486,10700
2020-10-25 11:00,4855,12634,65497,10700
2020-10-25 12:00,4855,12634,65520,10700
2020-10-25 13:00,4855,12634,65538,10700
2020-10-25 14:00,4855,12634,65554,10700
2020-10-25 15:00,4855,12634,65566,10700
2020-10-25 16:00,4855,12634,65578,10700
2020-10-25 17:00,4855,12634,65600,10700
2020-10-25 18:00,4855,12634,65614,10700
2020-10-25 19:00,4855,12634,65626,10700
2020-10-25 20:00,4855,12634,65632,10700
2020-10-25 21:00,4855,12634,65636,10700
2020-10-25 22:00,4855,12634,65640,10700
2020-10-25 23:00,4855,12634,65641,10700
2020-10-26 00:00,4855,12634,65642,10700
2020-10-26 01:00,4855,12634,65644,10700
2020-10-26 02:00,4855,12634,65644,10700
2020-10-26 03:00,4855,12634,65645,10700
2020-10-26 04:00,4855,12634,65645,10700
2020-10-26 05:00,4855,12634,65645,10700
2020-10-26 06:00,4855,12634,65645,10700
2020-10-26 07:00,4855,12634,65660,10700
2020-10-26 08:00,4855,12634,65679,10700
2020-10-26 09:00,4855,12634,65696,10700
2020-10-26 10:00,4855,12634,65717,10700
2020-10-26 11:00,4855,12634,65735,10700
2020-10-26 12:00,4855,12634,65748,10700
2020-10-26 13:00,4855,12634,65769,10700
2020-10-26 14:00,4855,12634,65790,10700
2020-10-26 15:00,4855,12634,65806,10700
2020-10-26 16:00,4855,12634,65817,10700
2020-10-26 17:00,4855,12634,65834,10700
2020-10-26 18:00,4855,12634,65856,10700
2020-10-26 19:00,4855,12634,65875,10700
2020-10-26 20:00,4855,12634,65887,10700
2020-10-26 21:00,4855,12634,65894,10700
2020-10-26 22:00,4855,12634,65898,10700
2020-10-26 23:00,4855,12634,65901,10700
2020-10-27 00:00,4855,12634,65902,10700
2020-10-27 01:00,4855,12634,65902,10700
2020-10-27 02:00,4855,12634,65903,10700
2020-10-27 03:00,4855,12634,65903,10700
2020-10-27 04:00,4855,12634,65903,10700
2020-10-27 05:00,4855,12634,65903,10700
2020-10-27 06:00,4855,12634,65904,10700
2020-10-27 07:00,4855,12634,65910,10700
2020-10-27 08:00,4855,12634,65924,10700
2020-10-27 09:00,4855,12634,65939,10700
2020-10-27 10:00,4855,12634,65953,10700
2020-10-27 11:00,4855,12634,65964,10700
2020-10-27 12:00,4855,12634,65969,10700
2020-10-27 13:00,4855,12634,65985,10700
2020-10-27 14:00,4855,12634,66007,10700
2020-10-27 15:00,4855,12634,66018,10700
2020-10-27 16:00,4855,12634,66039,10700
2020-10-27 17:00,4855,12634,66052,10700
2020-10-27 18:00,4855,12634,66072,10700
2020-10-27 19:00,4855,12634,66095,10700
2020-10-27 20:00,4855,12634,66100,10700
2020-10-27 21:00,4855,12634,66107,10700
2020-10-27 22:00,4855,12634,66110,10700
2020-10-27 23:00,4855,12634,66110,10700
2020-10-28 00:00,4855,12634,66112,10700
2020-10-28 01:00,4855,12634,66113,10700
2020-10-28 02:00,4855,12634,66116,10700
2020-10-28 03:00,4855,12634,66116,10700
2020-10-28 04:00,4855,12634,66116,10700
2020-10-28 05:00,4855,12634,66117,10700
2020-10-28 06:00,4855,12634,66117,10700
2020-10-28 07:00,4855,12634,66119,10700
2020-10-28 08:00,4855,12634,66121,10700
2020-10-28 09:00,4855,12634,66127,10700
2020-10-28 10:00,4855,12634,66135,10700
2020-10-28 11:00,4855,12634,66147,10700
2020-10-28 12:00,4855,12634,66159,10700
2020-10-28 13:00,4855,12634,66189,10700
2020-10-28 14:00,4855,12634,66230,10700
2020-10-28 15:00,4855,12634,66245,10700
2020-10-28 16:00,4855,12634,66263,10700
2020-10-28 17:00,4855,12634,66282,10700
2020-10-28 18:00,4855,12634,66298,10700
